"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"25.02.2016 23:00 - 26.02.2016 00:00","N/A","0","n/e","0"
"26.02.2016 00:00 - 26.02.2016 01:00","N/A","0","n/e","0"
"26.02.2016 01:00 - 26.02.2016 02:00","N/A","0","n/e","0"
"26.02.2016 02:00 - 26.02.2016 03:00","N/A","0","n/e","0"
"26.02.2016 03:00 - 26.02.2016 04:00","N/A","0","n/e","0"
"26.02.2016 04:00 - 26.02.2016 05:00","N/A","0","n/e","0"
"26.02.2016 05:00 - 26.02.2016 06:00","N/A","0","n/e","0"
"26.02.2016 06:00 - 26.02.2016 07:00","N/A","0","n/e","0"
"26.02.2016 07:00 - 26.02.2016 08:00","N/A","600","n/e","100"
"26.02.2016 08:00 - 26.02.2016 09:00","N/A","200","n/e","0"
"26.02.2016 09:00 - 26.02.2016 10:00","N/A","0","n/e","0"
"26.02.2016 10:00 - 26.02.2016 11:00","N/A","0","n/e","0"
"26.02.2016 11:00 - 26.02.2016 12:00","N/A","0","n/e","0"
"26.02.2016 12:00 - 26.02.2016 13:00","N/A","0","n/e","0"
"26.02.2016 13:00 - 26.02.2016 14:00","N/A","0","n/e","0"
"26.02.2016 14:00 - 26.02.2016 15:00","N/A","0","n/e","0"
"26.02.2016 15:00 - 26.02.2016 16:00","N/A","0","n/e","0"
"26.02.2016 16:00 - 26.02.2016 17:00","N/A","0","n/e","0"
"26.02.2016 17:00 - 26.02.2016 18:00","N/A","0","n/e","100"
"26.02.2016 18:00 - 26.02.2016 19:00","N/A","0","n/e","100"
"26.02.2016 19:00 - 26.02.2016 20:00","N/A","0","n/e","100"
"26.02.2016 20:00 - 26.02.2016 21:00","N/A","0","n/e","0"
"26.02.2016 21:00 - 26.02.2016 22:00","N/A","0","n/e","0"
"26.02.2016 22:00 - 26.02.2016 23:00","N/A","100","n/e","200"
"26.02.2016 23:00 - 27.02.2016 00:00","N/A","100","n/e","200"
"27.02.2016 00:00 - 27.02.2016 01:00","N/A","0","n/e","0"
"27.02.2016 01:00 - 27.02.2016 02:00","N/A","0","n/e","0"
"27.02.2016 02:00 - 27.02.2016 03:00","N/A","0","n/e","0"
"27.02.2016 03:00 - 27.02.2016 04:00","N/A","0","n/e","0"
"27.02.2016 04:00 - 27.02.2016 05:00","N/A","0","n/e","0"
"27.02.2016 05:00 - 27.02.2016 06:00","N/A","0","n/e","0"
"27.02.2016 06:00 - 27.02.2016 07:00","N/A","0","n/e","0"
"27.02.2016 07:00 - 27.02.2016 08:00","N/A","0","n/e","0"
"27.02.2016 08:00 - 27.02.2016 09:00","N/A","0","n/e","0"
"27.02.2016 09:00 - 27.02.2016 10:00","N/A","0","n/e","0"
"27.02.2016 10:00 - 27.02.2016 11:00","N/A","0","n/e","0"
"27.02.2016 11:00 - 27.02.2016 12:00","N/A","0","n/e","0"
"27.02.2016 12:00 - 27.02.2016 13:00","N/A","0","n/e","0"
"27.02.2016 13:00 - 27.02.2016 14:00","N/A","0","n/e","0"
"27.02.2016 14:00 - 27.02.2016 15:00","N/A","0","n/e","0"
"27.02.2016 15:00 - 27.02.2016 16:00","N/A","0","n/e","0"
"27.02.2016 16:00 - 27.02.2016 17:00","N/A","0","n/e","0"
"27.02.2016 17:00 - 27.02.2016 18:00","N/A","0","n/e","0"
"27.02.2016 18:00 - 27.02.2016 19:00","N/A","0","n/e","0"
"27.02.2016 19:00 - 27.02.2016 20:00","N/A","0","n/e","0"
"27.02.2016 20:00 - 27.02.2016 21:00","N/A","0","n/e","0"
"27.02.2016 21:00 - 27.02.2016 22:00","N/A","0","n/e","0"
"27.02.2016 22:00 - 27.02.2016 23:00","N/A","0","n/e","0"
"27.02.2016 23:00 - 28.02.2016 00:00","N/A","0","n/e","0"
"28.02.2016 00:00 - 28.02.2016 01:00","N/A","0","n/e","0"
"28.02.2016 01:00 - 28.02.2016 02:00","N/A","0","n/e","0"
"28.02.2016 02:00 - 28.02.2016 03:00","N/A","0","n/e","0"
"28.02.2016 03:00 - 28.02.2016 04:00","N/A","0","n/e","0"
"28.02.2016 04:00 - 28.02.2016 05:00","N/A","0","n/e","0"
"28.02.2016 05:00 - 28.02.2016 06:00","N/A","0","n/e","0"
"28.02.2016 06:00 - 28.02.2016 07:00","N/A","0","n/e","0"
"28.02.2016 07:00 - 28.02.2016 08:00","N/A","0","n/e","0"
"28.02.2016 08:00 - 28.02.2016 09:00","N/A","0","n/e","0"
"28.02.2016 09:00 - 28.02.2016 10:00","N/A","0","n/e","0"
"28.02.2016 10:00 - 28.02.2016 11:00","N/A","0","n/e","0"
"28.02.2016 11:00 - 28.02.2016 12:00","N/A","0","n/e","0"
"28.02.2016 12:00 - 28.02.2016 13:00","N/A","0","n/e","0"
"28.02.2016 13:00 - 28.02.2016 14:00","N/A","0","n/e","0"
"28.02.2016 14:00 - 28.02.2016 15:00","N/A","0","n/e","0"
"28.02.2016 15:00 - 28.02.2016 16:00","N/A","0","n/e","0"
"28.02.2016 16:00 - 28.02.2016 17:00","N/A","0","n/e","0"
"28.02.2016 17:00 - 28.02.2016 18:00","N/A","0","n/e","0"
"28.02.2016 18:00 - 28.02.2016 19:00","N/A","0","n/e","0"
"28.02.2016 19:00 - 28.02.2016 20:00","N/A","0","n/e","0"
"28.02.2016 20:00 - 28.02.2016 21:00","N/A","0","n/e","0"
"28.02.2016 21:00 - 28.02.2016 22:00","N/A","0","n/e","0"
"28.02.2016 22:00 - 28.02.2016 23:00","N/A","0","n/e","0"
"28.02.2016 23:00 - 29.02.2016 00:00","N/A","0","n/e","0"
"29.02.2016 00:00 - 29.02.2016 01:00","N/A","0","n/e","0"
"29.02.2016 01:00 - 29.02.2016 02:00","N/A","0","n/e","0"
"29.02.2016 02:00 - 29.02.2016 03:00","N/A","0","n/e","0"
"29.02.2016 03:00 - 29.02.2016 04:00","N/A","0","n/e","0"
"29.02.2016 04:00 - 29.02.2016 05:00","N/A","0","n/e","0"
"29.02.2016 05:00 - 29.02.2016 06:00","N/A","0","n/e","0"
"29.02.2016 06:00 - 29.02.2016 07:00","N/A","0","n/e","0"
"29.02.2016 07:00 - 29.02.2016 08:00","N/A","100","n/e","0"
"29.02.2016 08:00 - 29.02.2016 09:00","N/A","0","n/e","0"
"29.02.2016 09:00 - 29.02.2016 10:00","N/A","0","n/e","0"
"29.02.2016 10:00 - 29.02.2016 11:00","N/A","0","n/e","0"
"29.02.2016 11:00 - 29.02.2016 12:00","N/A","0","n/e","0"
"29.02.2016 12:00 - 29.02.2016 13:00","N/A","0","n/e","0"
"29.02.2016 13:00 - 29.02.2016 14:00","N/A","0","n/e","0"
"29.02.2016 14:00 - 29.02.2016 15:00","N/A","0","n/e","0"
"29.02.2016 15:00 - 29.02.2016 16:00","N/A","0","n/e","0"
"29.02.2016 16:00 - 29.02.2016 17:00","N/A","0","n/e","0"
"29.02.2016 17:00 - 29.02.2016 18:00","N/A","0","n/e","0"
"29.02.2016 18:00 - 29.02.2016 19:00","N/A","0","n/e","0"
"29.02.2016 19:00 - 29.02.2016 20:00","N/A","0","n/e","0"
"29.02.2016 20:00 - 29.02.2016 21:00","N/A","217","n/e","0"
"29.02.2016 21:00 - 29.02.2016 22:00","N/A","0","n/e","100"
"29.02.2016 22:00 - 29.02.2016 23:00","N/A","111","n/e","200"
"29.02.2016 23:00 - 01.03.2016 00:00","N/A","86","n/e","0"
"01.03.2016 00:00 - 01.03.2016 01:00","N/A","0","n/e","0"
"01.03.2016 01:00 - 01.03.2016 02:00","N/A","0","n/e","0"
"01.03.2016 02:00 - 01.03.2016 03:00","N/A","0","n/e","0"
"01.03.2016 03:00 - 01.03.2016 04:00","N/A","0","n/e","0"
"01.03.2016 04:00 - 01.03.2016 05:00","N/A","0","n/e","0"
"01.03.2016 05:00 - 01.03.2016 06:00","N/A","0","n/e","0"
"01.03.2016 06:00 - 01.03.2016 07:00","N/A","0","n/e","0"
"01.03.2016 07:00 - 01.03.2016 08:00","N/A","254","n/e","0"
"01.03.2016 08:00 - 01.03.2016 09:00","N/A","0","n/e","0"
"01.03.2016 09:00 - 01.03.2016 10:00","N/A","0","n/e","0"
"01.03.2016 10:00 - 01.03.2016 11:00","N/A","0","n/e","0"
"01.03.2016 11:00 - 01.03.2016 12:00","N/A","0","n/e","0"
"01.03.2016 12:00 - 01.03.2016 13:00","N/A","0","n/e","0"
"01.03.2016 13:00 - 01.03.2016 14:00","N/A","0","n/e","0"
"01.03.2016 14:00 - 01.03.2016 15:00","N/A","0","n/e","0"
"01.03.2016 15:00 - 01.03.2016 16:00","N/A","0","n/e","0"
"01.03.2016 16:00 - 01.03.2016 17:00","N/A","0","n/e","0"
"01.03.2016 17:00 - 01.03.2016 18:00","N/A","0","n/e","0"
"01.03.2016 18:00 - 01.03.2016 19:00","N/A","0","n/e","0"
"01.03.2016 19:00 - 01.03.2016 20:00","N/A","0","n/e","0"
"01.03.2016 20:00 - 01.03.2016 21:00","N/A","0","n/e","0"
"01.03.2016 21:00 - 01.03.2016 22:00","N/A","0","n/e","0"
"01.03.2016 22:00 - 01.03.2016 23:00","N/A","0","n/e","0"
"01.03.2016 23:00 - 02.03.2016 00:00","N/A","0","n/e","0"
"02.03.2016 00:00 - 02.03.2016 01:00","N/A","0","n/e","0"
"02.03.2016 01:00 - 02.03.2016 02:00","N/A","0","n/e","0"
"02.03.2016 02:00 - 02.03.2016 03:00","N/A","0","n/e","0"
"02.03.2016 03:00 - 02.03.2016 04:00","N/A","0","n/e","0"
"02.03.2016 04:00 - 02.03.2016 05:00","N/A","0","n/e","0"
"02.03.2016 05:00 - 02.03.2016 06:00","N/A","0","n/e","0"
"02.03.2016 06:00 - 02.03.2016 07:00","N/A","0","n/e","0"
"02.03.2016 07:00 - 02.03.2016 08:00","N/A","0","n/e","0"
"02.03.2016 08:00 - 02.03.2016 09:00","N/A","0","n/e","0"
"02.03.2016 09:00 - 02.03.2016 10:00","N/A","0","n/e","0"
"02.03.2016 10:00 - 02.03.2016 11:00","N/A","0","n/e","0"
"02.03.2016 11:00 - 02.03.2016 12:00","N/A","0","n/e","0"
"02.03.2016 12:00 - 02.03.2016 13:00","N/A","0","n/e","0"
"02.03.2016 13:00 - 02.03.2016 14:00","N/A","0","n/e","0"
"02.03.2016 14:00 - 02.03.2016 15:00","N/A","0","n/e","0"
"02.03.2016 15:00 - 02.03.2016 16:00","N/A","0","n/e","0"
"02.03.2016 16:00 - 02.03.2016 17:00","N/A","0","n/e","0"
"02.03.2016 17:00 - 02.03.2016 18:00","N/A","0","n/e","0"
"02.03.2016 18:00 - 02.03.2016 19:00","N/A","0","n/e","0"
"02.03.2016 19:00 - 02.03.2016 20:00","N/A","0","n/e","0"
"02.03.2016 20:00 - 02.03.2016 21:00","N/A","0","n/e","0"
"02.03.2016 21:00 - 02.03.2016 22:00","N/A","0","n/e","0"
"02.03.2016 22:00 - 02.03.2016 23:00","N/A","0","n/e","0"
"02.03.2016 23:00 - 03.03.2016 00:00","N/A","0","n/e","0"
"03.03.2016 00:00 - 03.03.2016 01:00","N/A","0","n/e","0"
"03.03.2016 01:00 - 03.03.2016 02:00","N/A","0","n/e","0"
"03.03.2016 02:00 - 03.03.2016 03:00","N/A","0","n/e","0"
"03.03.2016 03:00 - 03.03.2016 04:00","N/A","0","n/e","0"
"03.03.2016 04:00 - 03.03.2016 05:00","N/A","0","n/e","0"
"03.03.2016 05:00 - 03.03.2016 06:00","N/A","0","n/e","0"
"03.03.2016 06:00 - 03.03.2016 07:00","N/A","0","n/e","0"
"03.03.2016 07:00 - 03.03.2016 08:00","N/A","0","n/e","0"
"03.03.2016 08:00 - 03.03.2016 09:00","N/A","0","n/e","0"
"03.03.2016 09:00 - 03.03.2016 10:00","N/A","0","n/e","0"
"03.03.2016 10:00 - 03.03.2016 11:00","N/A","0","n/e","0"
"03.03.2016 11:00 - 03.03.2016 12:00","N/A","0","n/e","0"
"03.03.2016 12:00 - 03.03.2016 13:00","N/A","0","n/e","0"
"03.03.2016 13:00 - 03.03.2016 14:00","N/A","0","n/e","0"
"03.03.2016 14:00 - 03.03.2016 15:00","N/A","0","n/e","0"
"03.03.2016 15:00 - 03.03.2016 16:00","N/A","0","n/e","0"
"03.03.2016 16:00 - 03.03.2016 17:00","N/A","0","n/e","0"
"03.03.2016 17:00 - 03.03.2016 18:00","N/A","0","n/e","0"
"03.03.2016 18:00 - 03.03.2016 19:00","N/A","186","n/e","0"
"03.03.2016 19:00 - 03.03.2016 20:00","N/A","275","n/e","0"
"03.03.2016 20:00 - 03.03.2016 21:00","N/A","35","n/e","0"
"03.03.2016 21:00 - 03.03.2016 22:00","N/A","139","n/e","0"
"03.03.2016 22:00 - 03.03.2016 23:00","N/A","0","n/e","0"
"03.03.2016 23:00 - 04.03.2016 00:00","N/A","0","n/e","0"
"04.03.2016 00:00 - 04.03.2016 01:00","N/A","0","n/e","0"
"04.03.2016 01:00 - 04.03.2016 02:00","N/A","0","n/e","0"
"04.03.2016 02:00 - 04.03.2016 03:00","N/A","0","n/e","0"
"04.03.2016 03:00 - 04.03.2016 04:00","N/A","0","n/e","0"
"04.03.2016 04:00 - 04.03.2016 05:00","N/A","0","n/e","0"
"04.03.2016 05:00 - 04.03.2016 06:00","N/A","0","n/e","0"
"04.03.2016 06:00 - 04.03.2016 07:00","N/A","0","n/e","0"
"04.03.2016 07:00 - 04.03.2016 08:00","N/A","0","n/e","0"
"04.03.2016 08:00 - 04.03.2016 09:00","N/A","0","n/e","0"
"04.03.2016 09:00 - 04.03.2016 10:00","N/A","0","n/e","0"
"04.03.2016 10:00 - 04.03.2016 11:00","N/A","0","n/e","0"
"04.03.2016 11:00 - 04.03.2016 12:00","N/A","0","n/e","0"
"04.03.2016 12:00 - 04.03.2016 13:00","N/A","0","n/e","0"
"04.03.2016 13:00 - 04.03.2016 14:00","N/A","0","n/e","0"
"04.03.2016 14:00 - 04.03.2016 15:00","N/A","0","n/e","0"
"04.03.2016 15:00 - 04.03.2016 16:00","N/A","0","n/e","0"
"04.03.2016 16:00 - 04.03.2016 17:00","N/A","0","n/e","0"
"04.03.2016 17:00 - 04.03.2016 18:00","N/A","0","n/e","0"
"04.03.2016 18:00 - 04.03.2016 19:00","N/A","0","n/e","0"
"04.03.2016 19:00 - 04.03.2016 20:00","N/A","0","n/e","0"
"04.03.2016 20:00 - 04.03.2016 21:00","N/A","0","n/e","0"
"04.03.2016 21:00 - 04.03.2016 22:00","N/A","0","n/e","0"
"04.03.2016 22:00 - 04.03.2016 23:00","N/A","0","n/e","0"
"04.03.2016 23:00 - 05.03.2016 00:00","N/A","0","n/e","0"
"05.03.2016 00:00 - 05.03.2016 01:00","N/A","0","n/e","0"
"05.03.2016 01:00 - 05.03.2016 02:00","N/A","0","n/e","0"
"05.03.2016 02:00 - 05.03.2016 03:00","N/A","0","n/e","0"
"05.03.2016 03:00 - 05.03.2016 04:00","N/A","0","n/e","0"
"05.03.2016 04:00 - 05.03.2016 05:00","N/A","0","n/e","0"
"05.03.2016 05:00 - 05.03.2016 06:00","N/A","0","n/e","0"
"05.03.2016 06:00 - 05.03.2016 07:00","N/A","0","n/e","0"
"05.03.2016 07:00 - 05.03.2016 08:00","N/A","0","n/e","0"
"05.03.2016 08:00 - 05.03.2016 09:00","N/A","0","n/e","0"
"05.03.2016 09:00 - 05.03.2016 10:00","N/A","0","n/e","0"
"05.03.2016 10:00 - 05.03.2016 11:00","N/A","0","n/e","0"
"05.03.2016 11:00 - 05.03.2016 12:00","N/A","0","n/e","0"
"05.03.2016 12:00 - 05.03.2016 13:00","N/A","0","n/e","0"
"05.03.2016 13:00 - 05.03.2016 14:00","N/A","0","n/e","100"
"05.03.2016 14:00 - 05.03.2016 15:00","N/A","200","n/e","200"
"05.03.2016 15:00 - 05.03.2016 16:00","N/A","200","n/e","200"
"05.03.2016 16:00 - 05.03.2016 17:00","N/A","0","n/e","199"
"05.03.2016 17:00 - 05.03.2016 18:00","N/A","270","n/e","200"
"05.03.2016 18:00 - 05.03.2016 19:00","N/A","170","n/e","0"
"05.03.2016 19:00 - 05.03.2016 20:00","N/A","385","n/e","0"
"05.03.2016 20:00 - 05.03.2016 21:00","N/A","50","n/e","0"
"05.03.2016 21:00 - 05.03.2016 22:00","N/A","75","n/e","0"
"05.03.2016 22:00 - 05.03.2016 23:00","N/A","109","n/e","0"
"05.03.2016 23:00 - 06.03.2016 00:00","N/A","62","n/e","0"
"06.03.2016 00:00 - 06.03.2016 01:00","N/A","0","n/e","0"
"06.03.2016 01:00 - 06.03.2016 02:00","N/A","0","n/e","0"
"06.03.2016 02:00 - 06.03.2016 03:00","N/A","0","n/e","0"
"06.03.2016 03:00 - 06.03.2016 04:00","N/A","0","n/e","0"
"06.03.2016 04:00 - 06.03.2016 05:00","N/A","0","n/e","0"
"06.03.2016 05:00 - 06.03.2016 06:00","N/A","0","n/e","0"
"06.03.2016 06:00 - 06.03.2016 07:00","N/A","0","n/e","0"
"06.03.2016 07:00 - 06.03.2016 08:00","N/A","0","n/e","0"
"06.03.2016 08:00 - 06.03.2016 09:00","N/A","0","n/e","0"
"06.03.2016 09:00 - 06.03.2016 10:00","N/A","0","n/e","0"
"06.03.2016 10:00 - 06.03.2016 11:00","N/A","0","n/e","0"
"06.03.2016 11:00 - 06.03.2016 12:00","N/A","0","n/e","0"
"06.03.2016 12:00 - 06.03.2016 13:00","N/A","0","n/e","200"
"06.03.2016 13:00 - 06.03.2016 14:00","N/A","0","n/e","200"
"06.03.2016 14:00 - 06.03.2016 15:00","N/A","0","n/e","200"
"06.03.2016 15:00 - 06.03.2016 16:00","N/A","0","n/e","200"
"06.03.2016 16:00 - 06.03.2016 17:00","N/A","0","n/e","200"
"06.03.2016 17:00 - 06.03.2016 18:00","N/A","0","n/e","200"
"06.03.2016 18:00 - 06.03.2016 19:00","N/A","1","n/e","100"
"06.03.2016 19:00 - 06.03.2016 20:00","N/A","101","n/e","200"
"06.03.2016 20:00 - 06.03.2016 21:00","N/A","100","n/e","199"
"06.03.2016 21:00 - 06.03.2016 22:00","N/A","0","n/e","200"
"06.03.2016 22:00 - 06.03.2016 23:00","N/A","100","n/e","200"
"06.03.2016 23:00 - 07.03.2016 00:00","N/A","0","n/e","200"
"07.03.2016 00:00 - 07.03.2016 01:00","N/A","0","n/e","0"
"07.03.2016 01:00 - 07.03.2016 02:00","N/A","0","n/e","0"
"07.03.2016 02:00 - 07.03.2016 03:00","N/A","0","n/e","0"
"07.03.2016 03:00 - 07.03.2016 04:00","N/A","0","n/e","0"
"07.03.2016 04:00 - 07.03.2016 05:00","N/A","0","n/e","0"
"07.03.2016 05:00 - 07.03.2016 06:00","N/A","0","n/e","0"
"07.03.2016 06:00 - 07.03.2016 07:00","N/A","0","n/e","0"
"07.03.2016 07:00 - 07.03.2016 08:00","N/A","0","n/e","0"
"07.03.2016 08:00 - 07.03.2016 09:00","N/A","0","n/e","0"
"07.03.2016 09:00 - 07.03.2016 10:00","N/A","0","n/e","0"
"07.03.2016 10:00 - 07.03.2016 11:00","N/A","0","n/e","0"
"07.03.2016 11:00 - 07.03.2016 12:00","N/A","0","n/e","0"
"07.03.2016 12:00 - 07.03.2016 13:00","N/A","0","n/e","0"
"07.03.2016 13:00 - 07.03.2016 14:00","N/A","0","n/e","0"
"07.03.2016 14:00 - 07.03.2016 15:00","N/A","0","n/e","0"
"07.03.2016 15:00 - 07.03.2016 16:00","N/A","0","n/e","0"
"07.03.2016 16:00 - 07.03.2016 17:00","N/A","0","n/e","0"
"07.03.2016 17:00 - 07.03.2016 18:00","N/A","0","n/e","0"
"07.03.2016 18:00 - 07.03.2016 19:00","N/A","0","n/e","0"
"07.03.2016 19:00 - 07.03.2016 20:00","N/A","0","n/e","0"
"07.03.2016 20:00 - 07.03.2016 21:00","N/A","0","n/e","0"
"07.03.2016 21:00 - 07.03.2016 22:00","N/A","0","n/e","0"
"07.03.2016 22:00 - 07.03.2016 23:00","N/A","0","n/e","0"
"07.03.2016 23:00 - 08.03.2016 00:00","N/A","0","n/e","0"
"08.03.2016 00:00 - 08.03.2016 01:00","N/A","0","n/e","0"
"08.03.2016 01:00 - 08.03.2016 02:00","N/A","0","n/e","0"
"08.03.2016 02:00 - 08.03.2016 03:00","N/A","0","n/e","0"
"08.03.2016 03:00 - 08.03.2016 04:00","N/A","0","n/e","0"
"08.03.2016 04:00 - 08.03.2016 05:00","N/A","0","n/e","0"
"08.03.2016 05:00 - 08.03.2016 06:00","N/A","0","n/e","0"
"08.03.2016 06:00 - 08.03.2016 07:00","N/A","70","n/e","0"
"08.03.2016 07:00 - 08.03.2016 08:00","N/A","61","n/e","0"
"08.03.2016 08:00 - 08.03.2016 09:00","N/A","0","n/e","0"
"08.03.2016 09:00 - 08.03.2016 10:00","N/A","0","n/e","0"
"08.03.2016 10:00 - 08.03.2016 11:00","N/A","0","n/e","0"
"08.03.2016 11:00 - 08.03.2016 12:00","N/A","0","n/e","0"
"08.03.2016 12:00 - 08.03.2016 13:00","N/A","0","n/e","0"
"08.03.2016 13:00 - 08.03.2016 14:00","N/A","0","n/e","0"
"08.03.2016 14:00 - 08.03.2016 15:00","N/A","0","n/e","0"
"08.03.2016 15:00 - 08.03.2016 16:00","N/A","0","n/e","0"
"08.03.2016 16:00 - 08.03.2016 17:00","N/A","0","n/e","0"
"08.03.2016 17:00 - 08.03.2016 18:00","N/A","0","n/e","0"
"08.03.2016 18:00 - 08.03.2016 19:00","N/A","0","n/e","0"
"08.03.2016 19:00 - 08.03.2016 20:00","N/A","0","n/e","0"
"08.03.2016 20:00 - 08.03.2016 21:00","N/A","0","n/e","0"
"08.03.2016 21:00 - 08.03.2016 22:00","N/A","0","n/e","0"
"08.03.2016 22:00 - 08.03.2016 23:00","N/A","0","n/e","0"
"08.03.2016 23:00 - 09.03.2016 00:00","N/A","0","n/e","0"
"09.03.2016 00:00 - 09.03.2016 01:00","N/A","0","n/e","0"
"09.03.2016 01:00 - 09.03.2016 02:00","N/A","0","n/e","0"
"09.03.2016 02:00 - 09.03.2016 03:00","N/A","0","n/e","0"
"09.03.2016 03:00 - 09.03.2016 04:00","N/A","0","n/e","0"
"09.03.2016 04:00 - 09.03.2016 05:00","N/A","0","n/e","0"
"09.03.2016 05:00 - 09.03.2016 06:00","N/A","0","n/e","0"
"09.03.2016 06:00 - 09.03.2016 07:00","N/A","0","n/e","0"
"09.03.2016 07:00 - 09.03.2016 08:00","N/A","0","n/e","0"
"09.03.2016 08:00 - 09.03.2016 09:00","N/A","0","n/e","0"
"09.03.2016 09:00 - 09.03.2016 10:00","N/A","0","n/e","0"
"09.03.2016 10:00 - 09.03.2016 11:00","N/A","0","n/e","0"
"09.03.2016 11:00 - 09.03.2016 12:00","N/A","0","n/e","0"
"09.03.2016 12:00 - 09.03.2016 13:00","N/A","0","n/e","0"
"09.03.2016 13:00 - 09.03.2016 14:00","N/A","0","n/e","0"
"09.03.2016 14:00 - 09.03.2016 15:00","N/A","0","n/e","0"
"09.03.2016 15:00 - 09.03.2016 16:00","N/A","0","n/e","0"
"09.03.2016 16:00 - 09.03.2016 17:00","N/A","0","n/e","0"
"09.03.2016 17:00 - 09.03.2016 18:00","N/A","0","n/e","0"
"09.03.2016 18:00 - 09.03.2016 19:00","N/A","0","n/e","0"
"09.03.2016 19:00 - 09.03.2016 20:00","N/A","0","n/e","0"
"09.03.2016 20:00 - 09.03.2016 21:00","N/A","0","n/e","0"
"09.03.2016 21:00 - 09.03.2016 22:00","N/A","0","n/e","0"
"09.03.2016 22:00 - 09.03.2016 23:00","N/A","0","n/e","0"
"09.03.2016 23:00 - 10.03.2016 00:00","N/A","0","n/e","0"
"10.03.2016 00:00 - 10.03.2016 01:00","N/A","0","n/e","0"
"10.03.2016 01:00 - 10.03.2016 02:00","N/A","0","n/e","0"
"10.03.2016 02:00 - 10.03.2016 03:00","N/A","0","n/e","0"
"10.03.2016 03:00 - 10.03.2016 04:00","N/A","0","n/e","0"
"10.03.2016 04:00 - 10.03.2016 05:00","N/A","0","n/e","0"
"10.03.2016 05:00 - 10.03.2016 06:00","N/A","0","n/e","0"
"10.03.2016 06:00 - 10.03.2016 07:00","N/A","0","n/e","0"
"10.03.2016 07:00 - 10.03.2016 08:00","N/A","0","n/e","0"
"10.03.2016 08:00 - 10.03.2016 09:00","N/A","0","n/e","0"
"10.03.2016 09:00 - 10.03.2016 10:00","N/A","0","n/e","0"
"10.03.2016 10:00 - 10.03.2016 11:00","N/A","0","n/e","0"
"10.03.2016 11:00 - 10.03.2016 12:00","N/A","0","n/e","0"
"10.03.2016 12:00 - 10.03.2016 13:00","N/A","0","n/e","0"
"10.03.2016 13:00 - 10.03.2016 14:00","N/A","0","n/e","0"
"10.03.2016 14:00 - 10.03.2016 15:00","N/A","0","n/e","0"
"10.03.2016 15:00 - 10.03.2016 16:00","N/A","0","n/e","0"
"10.03.2016 16:00 - 10.03.2016 17:00","N/A","0","n/e","0"
"10.03.2016 17:00 - 10.03.2016 18:00","N/A","0","n/e","0"
"10.03.2016 18:00 - 10.03.2016 19:00","N/A","0","n/e","0"
"10.03.2016 19:00 - 10.03.2016 20:00","N/A","0","n/e","0"
"10.03.2016 20:00 - 10.03.2016 21:00","N/A","0","n/e","0"
"10.03.2016 21:00 - 10.03.2016 22:00","N/A","0","n/e","0"
"10.03.2016 22:00 - 10.03.2016 23:00","N/A","0","n/e","0"
"10.03.2016 23:00 - 11.03.2016 00:00","N/A","0","n/e","0"
"11.03.2016 00:00 - 11.03.2016 01:00","N/A","0","n/e","0"
"11.03.2016 01:00 - 11.03.2016 02:00","N/A","0","n/e","0"
"11.03.2016 02:00 - 11.03.2016 03:00","N/A","0","n/e","0"
"11.03.2016 03:00 - 11.03.2016 04:00","N/A","0","n/e","0"
"11.03.2016 04:00 - 11.03.2016 05:00","N/A","0","n/e","0"
"11.03.2016 05:00 - 11.03.2016 06:00","N/A","0","n/e","0"
"11.03.2016 06:00 - 11.03.2016 07:00","N/A","0","n/e","0"
"11.03.2016 07:00 - 11.03.2016 08:00","N/A","0","n/e","0"
"11.03.2016 08:00 - 11.03.2016 09:00","N/A","0","n/e","0"
"11.03.2016 09:00 - 11.03.2016 10:00","N/A","0","n/e","0"
"11.03.2016 10:00 - 11.03.2016 11:00","N/A","0","n/e","0"
"11.03.2016 11:00 - 11.03.2016 12:00","N/A","0","n/e","0"
"11.03.2016 12:00 - 11.03.2016 13:00","N/A","0","n/e","0"
"11.03.2016 13:00 - 11.03.2016 14:00","N/A","0","n/e","0"
"11.03.2016 14:00 - 11.03.2016 15:00","N/A","0","n/e","0"
"11.03.2016 15:00 - 11.03.2016 16:00","N/A","0","n/e","100"
"11.03.2016 16:00 - 11.03.2016 17:00","N/A","0","n/e","0"
"11.03.2016 17:00 - 11.03.2016 18:00","N/A","0","n/e","100"
"11.03.2016 18:00 - 11.03.2016 19:00","N/A","0","n/e","100"
"11.03.2016 19:00 - 11.03.2016 20:00","N/A","0","n/e","100"
"11.03.2016 20:00 - 11.03.2016 21:00","N/A","100","n/e","100"
"11.03.2016 21:00 - 11.03.2016 22:00","N/A","100","n/e","100"
"11.03.2016 22:00 - 11.03.2016 23:00","N/A","100","n/e","100"
"11.03.2016 23:00 - 12.03.2016 00:00","N/A","50","n/e","100"
"12.03.2016 00:00 - 12.03.2016 01:00","N/A","0","n/e","0"
"12.03.2016 01:00 - 12.03.2016 02:00","N/A","0","n/e","0"
"12.03.2016 02:00 - 12.03.2016 03:00","N/A","0","n/e","0"
"12.03.2016 03:00 - 12.03.2016 04:00","N/A","0","n/e","0"
