,Tech. 0,Tech. 1,Tech. 2,Tech. 3,Tech. 4,Tech. 5,Tech. 6,Tech. 7,Tech. 8
4045,0.25,0.7909513087531663,0.3,0.5,0.47798080209285565,0.0,0.7863452801276364,0.019999999999999997,0.675
4046,0.25,0.7909513087531663,0.325,0.5,0.5704668264042918,0.0,0.7899519702197111,0.019722222222222217,0.675
4047,0.25,0.7909513087531663,0.35,0.5,0.6375105561988901,0.0,0.792556801952876,0.01888888888888889,0.675
4048,0.16000000000000003,0.7909513087531663,0.375,0.5,0.6638466147665476,0.0,0.7935586603117856,0.01833333333333333,0.675
4049,0.19999999999999996,0.7909513087531663,0.35,0.5,0.6527759329089928,0.0,0.7931579169682217,0.017777777777777778,0.675
4050,0.35,0.7909513087531663,0.3,0.5,0.5797499801602076,0.0,0.7903527135632749,0.017777777777777778,0.675
4051,0.44999999999999996,0.7909513087531663,0.3,0.5,0.45253850757601755,0.0,0.785343421768727,0.018055555555555554,0.675
4052,0.5,0.7909513087531663,0.4,0.5,0.4001405158422517,0.0,0.7831393333791258,0.01833333333333333,0.675
4053,0.5,0.7909513087531663,0.475,0.5,0.3214064655408286,0.0,0.7799333866306151,0.01888888888888889,0.675
4054,0.5,0.7909513087531663,0.475,0.5,0.26512342531046323,0.0,0.7783304132563598,0.01888888888888889,0.675
4055,0.5,0.7909513087531663,0.475,0.5,0.21676072925681542,0.0,0.7769278115538863,0.01833333333333333,0.675
4056,0.5,0.7909513087531663,0.425,0.5,0.19192033781865772,0.0,0.7760200434351261,0.018055555555555554,0.675
4057,0.5,0.7909513087531663,0.45,0.5,0.1822389455326888,0.0,0.7756036183848707,0.017499999999999998,0.675
4058,0.5,0.7909513087531663,0.5,0.5,0.16816373912914512,0.0,0.7749789808094877,0.017777777777777778,0.675
4059,0.5,0.7909513087531663,0.5,0.5,0.1575885827923567,0.0,0.7745625557592322,0.01833333333333333,0.675
4060,0.5,0.7909513087531663,0.5,0.5,0.1523010046239625,0.0,0.7743543432341046,0.01888888888888889,0.675
4061,0.5,0.7909513087531663,0.425,0.5,0.14433213430310987,0.0,0.7741461307089768,0.020555555555555556,0.675
4062,0.44999999999999996,0.7909513087531663,0.35,0.5,0.17554463855430288,0.0,0.7749789808094877,0.023888888888888887,0.675
4063,0.35,0.7909513087531663,0.25,0.5,0.19812010769123786,0.0,0.775395405859743,0.02694444444444444,0.675
4064,0.25,0.7909513087531663,0.25,0.5,0.2086952640280263,0.0,0.7758118309099985,0.027777777777777776,0.675
4065,0.19999999999999996,0.7909513087531663,0.25,0.5,0.2298455767016031,0.0,0.7766446810105092,0.02611111111111111,0.675
4066,0.16000000000000003,0.7909513087531663,0.25,0.5,0.2774337802171509,0.0,0.7785185937366587,0.023611111111111107,0.675
4067,0.16000000000000003,0.7909513087531663,0.275,0.5,0.3259157477835183,0.0,0.780392506462808,0.022222222222222223,0.675
