,Scen. 1,Scen. 2,Scen. 3,Scen. 4,Scen. 5,Scen. 6,Scen. 7,Scen. 8,Scen. 9,Scen. 10,Scen. 11,Scen. 12,Scen. 13,Scen. 14,Scen. 15,Scen. 16,Scen. 17,Scen. 18,Scen. 19,Scen. 20
929,12371.826912562785,40720.69537902246,17816.16693206331,50876.85017762665,-18355.95043545378,65159.32877209897,26639.261960753684,46648.61955131807,66427.46955131806,72611.25213607415,-5987.477502492911,47157.18474571061,55670.17877209896,15599.466932063297,-12189.792219710624,29279.676989657644,16329.816932063302,33655.21196075368,4322.226989657647,54632.44537902246
930,42130.599988583126,58225.88958473914,31000.903576487035,67580.66295156258,-4680.443556923463,79017.85350698742,46066.90947143785,62997.87687133938,83106.12687133938,84768.53362722698,21764.6992523878,61533.11864333153,69284.35350698742,29468.653576487035,2553.545140174043,62263.83308769337,29357.953576487038,51727.459471437855,36527.433087693375,73036.73958473915
931,52802.52708812118,68114.70801211645,36184.602092741115,80435.80000000002,4308.03754718219,86212.13446601943,57803.81558223099,72680.69749273904,94809.89749273905,93629.23495145631,35866.8080680065,67617.20957703608,77192.78446601942,35697.252092741124,16369.69249510525,71865.83994345836,35737.752092741124,60947.965582231,45817.58994345835,82357.20801211645
932,43377.93198223245,67896.43502215452,38276.56908732195,81837.81844660194,2686.3112582080503,82438.70194174757,57516.12206170327,70891.20891089231,92107.8089108923,91673.52135922332,34880.89887382457,59172.01119496254,73906.70194174757,40009.96908732196,17139.025369868672,63204.529543823104,37731.169087321956,57663.27206170326,40331.4795438231,79807.48502215452
933,28213.56480178582,65066.88367764974,29846.800280656113,79421.65194174758,1507.430169881016,77540.7218446602,51727.88709027776,67730.5524847431,86430.75248474309,88089.6208737864,30214.15622615865,51397.34270106284,69352.9718446602,33481.00028065611,17064.65216681335,49169.491185735904,29460.70028065612,49796.03709027776,29005.891185735913,75584.73367764972
934,21813.874642993804,62115.06682504914,27693.432767660997,75986.42233009709,1413.6095420116617,72835.88834951457,44967.48066582945,64540.01769771939,81084.26769771939,83390.81650485437,29933.21814934251,42516.642974706825,64731.83834951457,32973.282767661,15725.614127300534,39104.04024792797,26597.232767661,41919.180665829444,20507.790247927973,71832.36682504915
935,22809.630773040888,66988.59196742528,34836.814997107525,82188.4150485437,4428.074587140261,77289.7791262136,48804.67638899683,68735.72264289166,85155.77264289166,86659.64417475728,35877.382069490755,40289.541229281414,68439.1791262136,41253.364997107514,24531.545862455954,39686.52359112141,33971.46499710752,45047.626388996825,21812.52359112141,77835.84196742528
936,19766.039462653833,68167.10644071989,32797.52781548514,82830.17038834952,2796.5137041218113,77103.90000000001,49751.480097910135,67040.19492994377,82459.89492994378,84121.28883495145,34515.720628055264,31795.287474865574,68038.65000000001,39899.87781548513,27059.191391605753,36486.45210971459,31647.32781548513,45674.480097910135,18616.50210971458,79478.7564407199
937,7919.792610140139,65357.184994111296,21425.0243654988,79513.51067961166,-1000.4911735951173,72980.1796116505,45823.83033664814,60683.29509051207,76150.24509051206,78471.80582524273,29482.524714071435,21017.485538191737,64603.4296116505,29167.2743654988,23016.67560970875,27670.073981599955,20439.5243654988,41907.48033664815,10731.623981599958,75611.78499411128
938,-2971.831112063868,65803.42214804755,15488.413238269175,79683.94708737865,-477.50966724283353,72484.23398058253,47296.55739055099,58479.702950039784,76715.50295003978,77203.70631067961,28719.791796008736,14728.783397670762,64224.93398058253,23010.613238269172,24450.959262463948,26231.210377873955,16901.863238269172,42689.007390550985,8806.760377873958,75979.72214804756
939,-6709.0913032943645,64096.4733411002,11683.62928909366,78326.61650485438,-2979.94568821718,69860.81893203883,45088.78340548228,55086.286114041155,74335.93611404115,72714.10970873787,24542.91480822456,5056.721104604585,61696.01893203884,18318.87928909366,21349.269242417082,22465.22855655769,13063.329289093657,40751.23340548228,5162.278556557692,73433.07334110021
940,-9276.665745312377,61975.48549316813,8183.765578103645,73349.19951456311,-263.81414154903905,66651.31407766991,43396.32859036223,50965.54230073648,70416.34230073646,68171.14708737865,21643.700877764262,-3280.128037675182,58902.314077669915,13070.765578103645,20859.652267575308,19888.75094327182,9089.615578103636,40094.22859036224,2396.8009432718245,69970.18549316813
941,-9794.287672550607,63532.935111668834,8520.222021153997,72235.34757281555,-2937.2979073541064,66805.23543689321,49284.29777776997,48738.21721633023,69881.91721633023,66820.22718446603,18975.68059741761,-8935.19295530481,58980.635436893215,10661.322021154003,23884.368567291618,19561.104761200477,9258.672021153994,46106.39777776998,3195.054761200474,68627.83511166884
942,-2590.2186200242722,69669.43276980036,12626.339395913383,77915.8718446602,3037.0216798617184,72590.51990291262,57129.68864061558,49556.490341230885,75687.09034123088,69135.90873786408,15569.148881856221,-10683.397201524349,64799.669902912625,9808.889395913386,33474.05540215781,23570.52743373171,13613.189395913389,53464.43864061558,8041.477433731707,69244.18276980036
943,8621.749124264636,79018.87697449136,24305.937733731596,86210.44902912622,8789.001884767145,81537.42718446604,67834.59436038483,50584.22103140333,84246.47103140333,74991.34805825244,11629.680413544687,-12919.093868459386,74555.22718446603,13734.08773373159,43027.37964536046,32755.240528469614,26672.487733731585,64528.44436038482,17245.09052846962,69922.57697449136
944,16955.107006754464,84513.26850687573,31465.192729887087,90614.49320388351,12008.524301938058,88457.70485436895,73202.56919058689,52058.1317597902,88892.88175979021,76916.06168350579,5781.475247211274,-17135.017804667586,80777.55485436894,15397.49272988709,43343.7212804983,37007.493089518975,32800.34272988708,70005.76919058689,21632.34308951898,70396.31850687573
945,15424.052223786843,79241.00555670916,26632.062240462037,86875.98025194138,5006.36581041108,83074.48379194911,62344.1357792174,50264.48223165472,84451.88223165473,70316.13764583983,-7698.295917918513,-28553.06712720335,75085.18379194912,12057.462240462031,43588.43594797363,37251.716869577416,26028.61224046204,59530.73577921739,22413.866869577425,67235.45555670917
946,8031.265215299631,61043.84197311835,8264.68779412919,77559.37621245362,-16604.886113459273,68413.53311066749,27696.587045458902,37229.6822663802,67298.2322663802,58679.47197901881,-40494.22238599381,-50773.93772729655,60108.33311066748,-3357.462205870819,36070.362182162105,32942.29221909428,7013.2377941291925,23500.787045458914,17777.742219094274,53149.04197311835
947,-6136.874423284549,42729.47203496503,-9533.753642091688,62580.06809780093,-44445.236514682765,51304.88369744263,-582.979434363122,24161.608733533576,50340.80873353357,45782.46017595665,-68035.8845901172,-70041.60749254774,43129.28369744264,-18378.953642091685,31983.275664780536,25092.506344881564,-9960.353642091679,-6105.829434363113,10301.906344881572,37800.622034965025
948,-21365.655639951758,31176.436720184356,-14635.241235800422,52129.89002102675,-57675.618144384396,44377.095819701375,-20820.698582835408,21151.45998268752,44506.45998268752,37104.576317207786,-83212.60359955917,-80405.40743519411,36806.29581970137,-22463.891235800416,28360.15253161233,16173.329335557908,-14192.44123580042,-26423.198582835408,2273.7293355579022,27481.48672018436
949,-32758.59688593213,23726.22450237781,-12308.573198566723,48742.03550672933,-60641.09011696797,45705.87744255601,-32650.730007403792,19585.653743569506,39635.85374356952,32622.436742524893,-88765.28162822024,-85649.03969502565,38529.27744255602,-17742.323198566723,15850.864676737066,11638.865973237087,-11308.223198566717,-38516.48000740379,-1682.934026762916,22486.924502377806
950,-44696.109715447965,21001.64338764522,-7400.444592489148,48331.80440271147,-63037.17706328948,48090.87679884922,-36730.40240922122,18523.248308038193,40258.24830803819,34730.419531338965,-93389.34458067303,-82157.05828894177,40443.12679884922,-16187.594592489142,15933.03214116313,6957.655613052877,-6466.244592489136,-42557.002409221226,-5658.094386947123,17376.89338764522
951,-48432.446885149315,29756.007538650927,6543.143571047709,49166.390467370606,-57611.10088818135,53442.704053151356,-28942.317304497075,17885.08872164746,38932.938721647464,35620.06712768623,-83149.89127745468,-64083.68197775161,46363.30405315136,-2796.156428952294,17423.595178517236,8242.858728010877,7720.343571047706,-34502.96730449707,-4395.84127198912,26300.007538650927
952,-39312.062602901235,39678.429770587514,19158.09484149677,59204.812530648196,-39202.0964991174,62293.70519975407,-8243.040579776789,28277.18769606266,48087.087696062656,38966.78850398902,-62800.499308025144,-44681.0713306539,56205.20519975407,10239.994841496766,21090.687244474495,11412.497691059136,20398.744841496766,-12726.39057977678,-456.70230894086126,36473.529770587505
953,-26752.29119470599,57165.672976047776,39423.48267342995,71620.42877209897,-25944.777519110154,75303.15213607415,18827.81826954984,40720.69537902246,59670.645379022455,43497.36689426662,-33239.9724841577,-23110.650435453776,68973.00213607415,31003.532673429952,22923.216932063297,21938.16162800709,40998.93267342995,14029.918269549846,10414.561628007083,55717.12297604779
954,-3786.0501696283463,75796.81508525218,58099.60572676609,85076.65350698742,-9913.990079229436,86392.58362722698,39630.38089060573,58225.88958473914,77925.08958473914,47734.06223498336,-10911.38263259601,-9422.993556923466,80174.48362722699,50283.10572676609,36445.45357648704,28969.208987397447,59888.35572676609,34972.88089060573,16927.208987397447,75857.56508525218
955,12839.113988241268,84700.55709314981,69274.7836636103,94248.68446601942,1731.1311915691476,95721.73495145631,39913.43342687369,68114.70801211645,88742.70801211645,54349.52135922331,-3792.399564110863,501.0375471821899,89228.23495145631,61982.083663610305,44310.252092741124,37355.45995103239,70013.2336636103,35450.33342687369,27145.409951032387,83820.35709314981
956,13312.183010887864,81195.85475685459,67348.80533773718,90210.65194174758,-742.3028478126216,91418.3713592233,24976.798743335894,67896.43502215452,85524.73502215452,51341.156796116506,-6494.631634389676,1970.8112582080503,85309.6213592233,63038.255337737195,46993.51908732195,33252.438314753046,67466.2553377372,21555.898743335885,24010.33831475304,81614.35475685459
957,9880.17441720204,74409.63878904373,63338.264348512836,85269.4718446602,-5747.525767135492,85349.1208737864,11791.864258132351,65066.88367764974,79735.98367764972,48233.36116504855,-10891.516080428526,3331.2801698810217,79390.22087378641,61696.664348512844,38855.350280656116,27891.757515086894,63281.56434851284,8365.564258132348,18564.6075150869,77175.78878904373
958,11033.844765960297,70127.67075807152,61708.52087477899,79982.78834951458,-7988.94437341571,80496.41650485438,4869.074095402801,62115.06682504914,74541.81682504914,48074.4582524272,-15004.867291464543,4968.159542011665,75041.06650485437,61299.470874778985,36043.182767661,23982.497765087377,60875.57087477899,2556.5240954027977,14555.447765087374,72367.32075807151
959,22196.15359563254,74109.5227746834,67766.69007546722,84566.2791262136,-4212.615103082659,83642.39417475728,8475.709679224645,66988.59196742528,78868.59196742528,55151.26359223302,-6686.163017853076,9527.024587140259,77819.84417475728,68235.14007546724,44220.66499710752,28575.18875016723,67313.09007546725,5504.359679224639,19098.18875016723,75910.4227746834
960,24105.306333789544,73959.84896288942,68179.38838781013,84169.8,-7196.659350511254,81163.43883495146,5425.176633147828,68167.10644071989,80043.0564407199,56330.44077669903,-5351.88671301103,8274.8137041218,75274.73883495147,69530.73838781012,41748.02781548514,28218.713844042228,67417.98838781012,2525.37663314784,19038.713844042228,75477.24896288941
961,24275.055010679265,69431.89035696925,65135.417036193365,80317.4296116505,-11329.838100769528,74770.10582524273,-2751.5842934853135,65357.184994111296,76955.03499411128,55186.705339805834,-11386.903693236396,4993.508826404883,69287.75582524273,67591.06703619336,30927.674365498795,20947.487779481846,64252.517036193356,-5358.434293485319,12755.687779481843,71274.64035696925
962,26262.43808436155,68746.72500693952,66853.41326382145,82553.88398058253,-8228.786157796334,72835.1063106796,-2480.8744847205962,65803.42214804755,79192.72214804756,59846.12864077671,-12283.781550183077,5964.690332757164,67950.80631067962,69599.31326382146,27685.663238269175,21069.897831030656,67982.01326382146,-6844.074484720593,12355.647831030656,71230.72500693952
963,27567.565105479618,66770.71951106796,67721.34924227059,79992.56893203883,-9523.653037549186,68133.55970873787,-6373.569720902902,64096.4733411002,77858.3733411002,58369.70485436894,-12298.34051012239,3636.404311782826,63234.40970873787,71265.09924227059,24002.37928909366,16119.138968251136,68806.7492422706,-10840.719720902896,8694.138968251136,68845.66951106796
964,26575.142930282906,65288.24909081422,66945.99525190366,76527.9140776699,-10621.818825749739,64354.69708737865,-8218.622866921214,61975.48549316813,75105.58549316812,59165.72766990292,-12501.927230511166,5959.685858450961,59906.44708737865,70684.14525190365,19673.615578103636,14458.354987668616,67404.99525190366,-11729.972866921205,8259.154987668619,66040.19909081422
965,30329.593648939917,66171.1478607116,68472.75429504948,76018.98543689321,-8486.959932571684,62458.37718446604,-6445.982097994187,63532.935111668834,75880.03511166884,62417.334951456316,-11338.010391988326,3654.752092645882,58539.327184466034,73034.40429504948,19421.472021153997,14127.820861162982,69809.25429504948,-10045.082097994178,9447.370861162985,66767.8478607116
966,37652.6975700808,71227.86971904512,73799.44295247491,81842.06990291263,-2994.7321486345463,64144.958737864086,2845.224450964204,69669.43276980036,81382.03276980037,71919.92815533982,-3240.506724506864,10333.771679861718,60459.458737864086,79496.44295247491,23495.18939591339,16850.113055454553,75226.39295247491,-774.1255490358017,16172.413055454555,71878.56971904512
967,44965.129463411715,80964.20258015467,81697.34463495633,91092.72718446603,8031.787578930933,70116.49805825243,20675.565108403942,79018.87697449136,89575.87697449136,82188.80291262137,8102.210345877596,15960.201884767157,66343.24805825243,88674.14463495635,35444.78773373159,20360.61101545146,83928.89463495635,15839.865108403945,26751.51101545147,80467.40258015468
968,51770.989318652304,87644.47416351261,86005.03199813259,96357.90485436894,12012.005847563589,72682.46168350578,30578.57801769048,84513.26850687573,94202.21850687572,87422.85631067962,13147.808454782164,19452.424301938066,68807.96168350578,93115.48199813259,40824.74272988709,24521.235450752356,87807.28199813259,26006.128017690484,34468.03545075236,85707.22416351261
969,46324.91292711962,81001.22708933962,79875.20145143429,90603.43379194912,10052.60107496992,66209.43764583983,26307.67626459559,79241.00555670916,88635.65555670916,87353.06525311797,4493.596739362038,12592.015810411089,62912.73764583982,87524.30145143428,35182.962240462046,20496.944088702512,81631.55145143428,23683.27626459558,26936.444088702512,79381.22708933962
970,24120.767357618068,60294.02661758158,62287.83150740157,76547.28311066749,-11121.750980990459,53530.571979018816,6793.909724254554,61043.84197311835,69609.59197311835,81035.91828074119,-20700.889507108965,-8920.686113459276,49098.52197901881,69265.98150740156,16734.587794129184,1972.4410967054864,63047.88150740156,3489.109724254551,6152.041096705492,60289.976617581575
971,-1308.2938993997232,34890.50703819613,47966.07648111202,60368.78369744264,-36828.72598848549,39486.060175956656,-16015.98011562496,42729.47203496503,49538.872034965025,75839.30650424711,-47014.57162342398,-36459.986514682765,34087.41017595665,53958.72648111201,-683.1536420916818,-14837.772334392866,48113.22648111201,-21029.88011562497,-12104.022334392866,37566.207038196124
972,-12338.372640174523,18578.57025905137,34571.71760667297,54338.745819701384,-53793.43162438308,30019.776317207783,-22245.637655369588,31176.436720184356,36028.33672018435,73018.33967867799,-63655.63513381069,-49672.81814438439,24536.076317207786,40367.26760667298,-5876.441235800419,-21608.565419586055,34644.61760667297,-28471.837655369585,-19898.115419586058,23214.470259051377
973,-18785.202034839604,9991.817328851088,24740.450691477512,56168.37744255601,-65362.26718875446,25092.13674252489,-26623.642711876106,23726.22450237781,26771.824502377814,67350.69968763522,-69178.33935588191,-52758.44011696798,19742.086742524887,30421.250691477515,-4020.923198566714,-19814.51325982086,25087.40069147751,-33649.042711876114,-20945.81325982086,16236.917328851094
974,-16235.344750374978,13024.354736694193,28923.421270387567,58344.12679884922,-63889.527269053826,26761.369531338976,-25561.208403386,21001.64338764522,22953.743387645212,65612.74228728452,-69081.80919294937,-55690.477063289465,20955.01953133897,34149.27127038756,-546.4945924891363,-21907.70441667427,29737.471270387556,-33676.05840338601,-21558.054416674277,20745.004736694187
975,-7315.811267177021,23505.274308751148,39186.94697983492,63847.15405315135,-54033.714859396525,27826.517127686224,-13143.266698251406,29756.007538650927,31016.90753865092,67144.24095660294,-56728.22277339603,-51326.85088818135,21338.417127686233,43394.89697983493,12291.443571047712,-13866.638389790867,40203.49697983492,-22115.366698251397,-13452.18838979087,32246.524308751148
976,12476.904833345936,37068.39308294731,50048.49405209427,73266.50519975406,-40757.470508647355,31545.83850398902,-4768.842991510523,39678.429770587514,39624.429770587514,73154.7981956474,-25007.98686678354,-33889.8464991174,24693.238503989014,54286.14405209426,24393.39484149676,1720.1488441491529,50940.84405209426,-13982.592991510523,1614.84884414915,46242.993082947316
977,41256.994629886,55552.34821879957,64995.09376216433,86691.75213607415,-14099.711096634273,36245.16689426662,20496.998515138373,57165.672976047776,57110.322976047784,85608.41046441016,4984.626912562788,-20857.977519110165,29084.766894266628,69112.59376216432,44083.68267342995,22423.898781414217,66542.19376216433,10924.148515138382,21045.548781414225,65608.49821879956
978,72263.96455700164,72480.87120747981,80156.98520675459,97303.28362722698,4607.126022629047,41214.91223498335,39142.61906557092,75796.81508525218,76704.01508525219,96903.42726037484,34122.39998858313,-5380.690079229447,33775.06223498336,83869.48520675459,63405.10572676609,41958.80809705765,81571.78520675459,29536.01906557093,39972.95809705764,82057.77120747982
979,83176.66321351359,84819.34210455888,87829.78675273595,105615.88495145633,20726.750987486972,47457.77135922331,48367.92055402296,84700.55709314981,87582.80709314981,106050.33932038836,46573.627088121175,7012.331191569145,41346.321359223315,93677.98675273595,75492.88366361031,51368.54356836155,89475.43675273594,41079.270554022965,51782.99356836155,92928.79210455887
980,83876.49810566976,83621.05203395871,82284.79797467178,99947.67135922331,20046.57249852596,44747.75679611651,45939.44450334916,81195.85475685459,84149.6547568546,102017.4713592233,38557.08198223244,5203.097152187387,39619.10679611652,89910.94797467177,73587.15533773719,48868.82879668552,83042.14797467178,39729.44450334916,49006.52879668552,89521.9020339587
981,81349.70661112474,79429.26934118557,74690.66204592754,93623.27087378642,16691.149974298634,41672.36116504855,41950.550031882805,74409.63878904373,77702.28878904373,95191.35631067962,23344.11480178582,185.72423286450794,36973.011165048556,82453.16204592754,69496.96434851283,47332.350993106105,74847.26204592755,36329.15003188281,46460.250993106114,84395.91934118557
982,79413.93116005261,76733.04238508173,70329.81799468682,88152.26650485437,15218.810377054222,41949.508252427186,39656.022720233865,70127.67075807152,73077.42075807152,89276.44514563106,17190.124642993804,-1878.8443734157045,37961.60825242719,78730.86799468682,67539.17087477898,47314.49828613364,70086.81799468682,35476.42272023386,45658.04828613364,80256.54238508173
983,85860.33683434101,80431.90256017853,74471.80767432824,91457.54417475729,21323.437226670983,49452.91359223302,45589.848062007266,74109.5227746834,77221.2727746834,93149.67621359225,18747.480773040894,2826.28489691735,44590.21359223302,82953.85767432825,73909.19007546722,61957.88369014939,72838.30767432824,40773.04806200726,59568.38369014939,83681.35256017854
984,86769.59834536181,80246.15824060512,73290.8214799376,88136.18883495146,20233.804297420298,50378.29077669904,45623.04543138152,73959.84896288942,77531.94896288942,90816.66844660195,15782.189462653827,132.49064948874002,45526.39077669903,82476.2214799376,74629.68838781014,68216.01012126032,72132.5214799376,40807.595431381524,65484.960121260316,82940.75824060512
985,81978.00194693006,76071.04228295939,67022.65889757322,81857.60582524273,15710.80563288364,49002.35533980583,40403.44240353773,69431.89035696925,73350.94035696925,85295.54563106797,4101.992610140136,-3988.538100769525,45013.10533980583,76607.65889757322,72460.51703619336,63903.1024435761,65748.25889757322,36559.99240353773,61128.8524435761,78440.29228295939
986,81208.23497767067,76236.05319762847,63996.49192609941,82362.05631067962,13976.13712008587,51677.278640776705,43551.966125660896,68746.72500693952,75629.02500693953,86809.68155339807,-6206.4311120638595,-1459.8861577963398,47388.32864077671,74468.44192609942,76491.06326382146,62187.339643981555,62819.29192609941,38100.66612566089,60050.28964398155,80920.55319762847
987,77918.63688346992,74526.99249966099,57910.335704113735,77787.40970873788,12767.066560249557,49878.20485436894,41888.66248840772,66770.71951106796,73087.36951106795,83853.82718446603,-10075.991303294359,-2118.9030375491857,46134.654854368935,68657.68570411374,78123.09924227059,56745.1559346144,56687.235704113744,36888.26248840771,55520.7059346144,79247.94249966099
988,74224.1854202668,74009.60008335047,53621.41293141557,73594.09708737864,11640.134505853362,50629.67766990293,40332.182877076906,65288.24909081422,70635.59909081421,80807.51262135923,-12725.915745312377,-3109.0688257497386,47330.27766990292,64798.06293141557,76707.84525190365,51698.23471547351,52078.36293141557,36071.5828770769,52907.8347154735,77789.60008335047
989,72153.77595914555,74809.3577174313,53788.064075866554,71992.07718446603,15790.455405350927,54009.53495145631,41780.91027635729,66171.1478607116,70986.5978607116,80268.91990291263,-12649.537672550607,-802.7599325716874,50781.68495145632,65260.36407586656,78528.90429504948,48021.6988526808,52000.66407586656,36964.110276357285,51909.6988526808,77994.00771743129
990,71632.6504964032,80809.73840289828,55315.77356531775,73709.70873786409,24196.891063230425,63103.07815533981,50364.4617668846,71227.86971904512,75726.06971904512,84178.92621359223,-4913.5686200242635,5031.017851365454,60111.47815533982,67592.67356531776,83964.94295247491,50580.2534626827,53977.92356531776,45327.611766884605,60043.7534626827,83415.23840289828
991,71703.07001552005,89717.30243769672,58907.995680030246,78792.94805825243,32408.28539809407,72705.05291262137,63586.14244685728,80964.20258015467,83880.20258015467,90968.66067961165,6567.0491242646385,17176.68757893094,70468.10291262137,72480.89568003025,91139.24463495635,53578.35467443794,59437.19568003026,57885.09244685728,71305.20467443795,92117.60243769671
992,72274.98285092232,95320.77325691529,57915.399355676826,79715.96168350578,36664.452024962695,78963.75631067962,71966.19064306868,87644.47416351261,89201.0241635126,93551.11896505918,14363.107006754464,22057.355847563595,76061.25631067962,71021.19935567683,94820.53199813259,55949.48935449047,58950.84935567684,66065.34064306867,78745.58935449045,96492.57325691529
993,54851.3422995354,90974.25286149021,52469.67257743158,74421.48764583984,25567.968609080403,79308.41525311797,56077.25374703179,81001.22708933962,82560.47708933962,90832.77334689573,13208.702223786851,19076.00107496993,75842.96525311796,65204.22257743158,88797.35145143428,56716.31061675963,52059.27257743157,50270.9037470318,78475.61061675963,91318.50286149021
994,19890.899753698584,74937.00851908894,45199.37110349466,62637.67197901881,-3083.327245563327,73662.21828074119,13914.463237444375,60294.02661758158,62169.17661758157,81547.4243204263,5404.165215299625,-1536.7509809904586,68637.51828074118,56355.771103494655,70356.78150740157,58770.275417797806,44010.021103494655,9013.963237444375,76430.97541779782,77032.20851908892
995,-10236.787414293693,60372.029193344446,33415.76303353011,49122.36017595666,-33778.0187956232,68793.6565042471,-22353.517021011925,34890.50703819613,37851.05703819613,70143.57297570161,-8226.674423284538,-27809.37598848548,63037.25650424711,43907.96303353012,54626.97648111201,54825.61576936871,32029.31303353011,-26196.967021011922,68085.31576936871,65021.429193344455
996,-27955.088133036727,50385.383295254396,21193.191923012753,40416.12631720779,-54573.378009209715,66094.18967867797,-45262.113662328644,18578.57025905137,21818.57025905137,64728.97176989003,-22901.95563995176,-45860.83162438309,59772.13967867797,30950.991923012756,40155.317606672965,48269.751308565224,19080.441923012753,-48319.863662328644,58949.601308565216,57495.83329525441
997,-33020.41102577833,45475.51337244862,10858.115195828213,35801.68674252489,-55547.90075129963,60322.59968763523,-50893.36261765205,9991.817328851088,13493.717328851097,63941.81627485066,-33552.39688593213,-58727.01718875446,53355.24968763522,20657.765195828208,29167.10069147752,42937.9187093806,8289.06519582821,-54098.26261765204,49237.01870938061,55072.66337244862
998,-38404.32770282446,42913.546458800396,3907.690779233395,37518.169531338965,-52797.48710144672,57910.99228728451,-45388.72450561248,13024.354736694193,16321.05473669419,62897.95409603984,-44781.15971544797,-57834.777269053826,51302.74228728451,13585.840779233404,31948.77127038756,36667.928302950895,2070.3407792334037,-48885.22450561248,43782.428302950895,54839.44645880039
999,-26971.247200894053,48760.93344305466,10054.441067731677,37746.31712768623,-37764.32265231699,58571.74095660293,-29708.796735974276,23505.274308751148,26889.724308751145,67690.02243750807,-48229.946885149315,-48493.31485939653,52831.540956602934,20268.541067731683,40959.49697983492,34001.052423006986,8852.941067731677,-33326.796735974276,40049.052423006986,62456.68344305466
1000,-2117.974328203185,56408.99190237312,22034.077635298352,41179.43850398901,-11850.650597564818,63459.0981956474,-3725.080766526313,37068.39308294731,40166.64308294731,73113.5099190053,-38041.71260290124,-35658.52050864736,58505.948195647405,33120.27763529835,50338.74405209427,38982.53177292993,21199.77763529835,-7172.980766526307,43575.231772929925,71707.19190237312
1001,36845.070317078644,67514.4821133835,38784.38405289724,45634.41689426662,26381.40091108811,75017.66046441016,32051.327312047113,55552.34821879957,59218.94821879956,82492.8784289911,-24917.641194705997,-9743.261096634276,70194.11046441016,50101.43405289723,64533.393762164334,45955.36496435347,38176.88405289724,27315.52731204711,49374.91496435348,83903.4821133835
1002,76207.39546050501,78806.43468260409,55748.61089687222,50277.46223498335,61940.69810817411,86233.02726037485,73924.81955484276,72480.87120747981,76452.5712074798,93196.09582918999,-2611.5501696283463,8989.226022629038,81228.57726037485,67040.0108968722,79757.3852067546,53275.29528119882,55737.810896872215,68123.86955484276,56103.54528119882,94705.38468260408
1003,88350.33558747277,91211.35907546701,66237.94545733325,57936.47135922331,73768.11336748424,93665.43932038835,83004.7205040176,84819.34210455888,88172.74210455887,103774.35873786408,15004.513988241277,25620.500987486972,89920.53932038836,79891.84545733326,89938.48675273595,59755.54711196609,70075.99545733325,75562.17050401762,64398.19711196608,103755.55907546703
1004,85527.19255554503,89249.67614382124,68646.05636997186,55524.806796116514,70132.9844284973,90912.37135922331,74325.98720789276,83621.05203395871,86156.35203395871,101124.53883495147,14911.933010887864,25867.772498525956,87220.12135922331,81900.35636997185,86039.14797467178,54488.135032660786,71481.05636997186,68264.48720789276,57975.185032660775,98602.47614382124
1005,80383.86254953554,82706.94761422701,66012.92011989423,52237.46116504855,60985.27993478908,84572.25631067962,64344.59833704303,79429.26934118557,81092.46934118556,94901.2514563107,10854.874417202038,22984.84997429863,80454.75631067962,78634.07011989423,78936.41204592754,50435.05100441068,68569.82011989423,58704.29833704303,51593.351004410666,91464.39761422703
1006,74989.40352653348,77970.00899850653,65639.9485132807,51936.80825242719,52793.128099912814,79501.09514563109,56051.548320132075,76733.04238508173,77237.94238508173,90438.44708737865,11236.344765960297,21808.160377054228,75249.94514563106,78043.7485132807,74958.96799468683,42902.00910234213,67304.4985132807,50948.548320132075,44007.65910234212,84929.25899850653
1007,77837.20276079318,81031.07646861016,73833.32811110401,58933.96359223302,50732.55913708909,83853.57621359224,57143.444727943934,80431.90256017853,80967.85256017854,95059.08203883495,21542.75359563253,28635.037226670975,77972.97621359224,85354.228111104,79207.60767432825,47071.336930226345,74816.12811110402,51823.09472794393,47911.03693022636,87538.07646861016
1008,73049.60377429098,78382.43885851915,15386.826633147837,80782.36978506125,9988.356333789547,63684.8070835351,27576.709117885897,26481.859117885906,52975.69077669903,79465.86844660195,15357.306333789544,77720.70142767529,7689.12663314784,95016.38300970875,14836.206333789538,70818.38885851915,28743.494867561574,57114.74111690092,79465.86844660195,50582.14077669903
1009,63800.25604708154,72938.11897724008,7211.4157065146865,74873.60706136993,10924.905010679257,58857.4710152819,23617.122343945186,21627.222343945192,51941.305339805825,74363.24563106797,16426.155010679257,72375.8700916836,-613.1842934853194,89724.38834951457,16679.95501067926,65992.36897724008,24324.931443829337,45423.73031854581,74363.24563106797,49114.40533980583
1010,61636.766861582924,71382.35560252331,7567.175515279407,74576.2710987633,12296.68808436155,60999.2524795623,23408.46359732007,20724.66359732007,54689.12864077671,73467.63155339807,18641.68808436155,71051.82943053021,-1993.524484720605,89844.1713592233,18409.488084361554,64868.60560252332,24272.875632200667,37835.32662989524,73467.63155339807,51087.32864077671
1011,55845.02482099098,69129.1974576544,3712.2802790971036,70871.66611002405,14341.615105479621,56214.67761526419,25158.764440358063,21365.264440358063,53501.60485436895,70599.52718446602,21088.915105479624,68162.43411735795,-6113.019720902899,87501.46067961166,21180.715105479612,63772.3974576544,20239.845296756233,30099.0912862276,70599.52718446602,49724.304854368944
