Time (CET/CEST),BZN|ES > BZN|FR Day Ahead [MW],BZN|ES > BZN|FR Total [MW],BZN|FR > BZN|ES Day Ahead [MW],BZN|FR > BZN|ES Total [MW]
21.03.2022 11:00 - 21.03.2022 12:00,0,1495,177,177
21.03.2022 12:00 - 21.03.2022 13:00,0,1398,521,521
21.03.2022 13:00 - 21.03.2022 14:00,0,1659,1104,1104
21.03.2022 14:00 - 21.03.2022 15:00,0,1013,1172,1178
21.03.2022 15:00 - 21.03.2022 16:00,0,1462,898,932
21.03.2022 16:00 - 21.03.2022 17:00,0,1634,157,157
21.03.2022 17:00 - 21.03.2022 18:00,2200,2200,0,0
21.03.2022 18:00 - 21.03.2022 19:00,2200,2200,0,0
21.03.2022 19:00 - 21.03.2022 20:00,2200,2200,0,0
21.03.2022 20:00 - 21.03.2022 21:00,1554,1800,0,0
21.03.2022 21:00 - 21.03.2022 22:00,0,793,1050,1050
21.03.2022 22:00 - 21.03.2022 23:00,0,657,469,469
21.03.2022 23:00 - 22.03.2022 00:00,37,1251,0,0
22.03.2022 00:00 - 22.03.2022 01:00,235,793,0,0
22.03.2022 01:00 - 22.03.2022 02:00,1471,2065,0,0
22.03.2022 02:00 - 22.03.2022 03:00,2502,2867,0,0
22.03.2022 03:00 - 22.03.2022 04:00,2543,2867,0,0
22.03.2022 04:00 - 22.03.2022 05:00,3167,3167,0,0
22.03.2022 05:00 - 22.03.2022 06:00,3237,3237,0,0
22.03.2022 06:00 - 22.03.2022 07:00,2300,2300,0,0
22.03.2022 07:00 - 22.03.2022 08:00,2300,2300,0,0
22.03.2022 08:00 - 22.03.2022 09:00,2300,2300,0,0
22.03.2022 09:00 - 22.03.2022 10:00,941,1144,0,49
22.03.2022 10:00 - 22.03.2022 11:00,245,624,0,0
22.03.2022 11:00 - 22.03.2022 12:00,1057,1064,0,564
22.03.2022 12:00 - 22.03.2022 13:00,1156,1156,0,792
22.03.2022 13:00 - 22.03.2022 14:00,798,798,0,1214
22.03.2022 14:00 - 22.03.2022 15:00,559,559,0,796
22.03.2022 15:00 - 22.03.2022 16:00,1486,1572,0,30
22.03.2022 16:00 - 22.03.2022 17:00,1844,2403,0,3
22.03.2022 17:00 - 22.03.2022 18:00,2150,2150,0,0
22.03.2022 18:00 - 22.03.2022 19:00,2150,2150,0,0
22.03.2022 19:00 - 22.03.2022 20:00,2150,2150,0,0
22.03.2022 20:00 - 22.03.2022 21:00,2150,2150,0,0
22.03.2022 21:00 - 22.03.2022 22:00,1429,1600,0,0
22.03.2022 22:00 - 22.03.2022 23:00,1980,1980,0,207
22.03.2022 23:00 - 23.03.2022 00:00,2150,2150,0,67
23.03.2022 00:00 - 23.03.2022 01:00,2361,2544,0,0
23.03.2022 01:00 - 23.03.2022 02:00,3145,3145,0,0
23.03.2022 02:00 - 23.03.2022 03:00,3145,3145,0,0
23.03.2022 03:00 - 23.03.2022 04:00,3006,3006,0,4
23.03.2022 04:00 - 23.03.2022 05:00,3006,3006,0,4
23.03.2022 05:00 - 23.03.2022 06:00,3006,3006,0,0
23.03.2022 06:00 - 23.03.2022 07:00,2150,2150,0,0
23.03.2022 07:00 - 23.03.2022 08:00,2150,2150,0,0
23.03.2022 08:00 - 23.03.2022 09:00,2150,2150,0,0
23.03.2022 09:00 - 23.03.2022 10:00,2150,2150,0,25
23.03.2022 10:00 - 23.03.2022 11:00,922,922,0,179
23.03.2022 11:00 - 23.03.2022 12:00,1709,1729,0,897
23.03.2022 12:00 - 23.03.2022 13:00,1354,1354,0,567
23.03.2022 13:00 - 23.03.2022 14:00,1310,1310,0,330
23.03.2022 14:00 - 23.03.2022 15:00,1792,1792,0,547
23.03.2022 15:00 - 23.03.2022 16:00,2058,2058,0,503
23.03.2022 16:00 - 23.03.2022 17:00,2458,2458,0,358
23.03.2022 17:00 - 23.03.2022 18:00,1800,1950,0,0
23.03.2022 18:00 - 23.03.2022 19:00,1800,1950,0,0
23.03.2022 19:00 - 23.03.2022 20:00,1800,1950,0,0
23.03.2022 20:00 - 23.03.2022 21:00,1800,1950,0,0
23.03.2022 21:00 - 23.03.2022 22:00,1800,1950,0,0
23.03.2022 22:00 - 23.03.2022 23:00,1800,1950,0,0
23.03.2022 23:00 - 24.03.2022 00:00,1800,1950,0,0
24.03.2022 00:00 - 24.03.2022 01:00,1606,2244,0,0
24.03.2022 01:00 - 24.03.2022 02:00,2470,2775,0,0
24.03.2022 02:00 - 24.03.2022 03:00,2821,2821,0,0
24.03.2022 03:00 - 24.03.2022 04:00,2821,2821,0,0
24.03.2022 04:00 - 24.03.2022 05:00,2960,2960,0,0
24.03.2022 05:00 - 24.03.2022 06:00,2960,2960,0,0
24.03.2022 06:00 - 24.03.2022 07:00,2100,2100,0,0
24.03.2022 07:00 - 24.03.2022 08:00,2100,2100,0,0
24.03.2022 08:00 - 24.03.2022 09:00,2100,2100,0,0
24.03.2022 09:00 - 24.03.2022 10:00,2100,2100,0,7
24.03.2022 10:00 - 24.03.2022 11:00,0,671,97,97
24.03.2022 11:00 - 24.03.2022 12:00,0,495,1975,1975
24.03.2022 12:00 - 24.03.2022 13:00,0,603,2039,2039
24.03.2022 13:00 - 24.03.2022 14:00,0,67,1780,1790
24.03.2022 14:00 - 24.03.2022 15:00,0,276,1294,1399
24.03.2022 15:00 - 24.03.2022 16:00,0,0,1186,1355
24.03.2022 16:00 - 24.03.2022 17:00,329,386,0,21
24.03.2022 17:00 - 24.03.2022 18:00,1900,1900,0,15
24.03.2022 18:00 - 24.03.2022 19:00,1900,1900,0,0
24.03.2022 19:00 - 24.03.2022 20:00,1900,1900,0,0
24.03.2022 20:00 - 24.03.2022 21:00,1900,1900,0,97
24.03.2022 21:00 - 24.03.2022 22:00,1900,1900,0,115
24.03.2022 22:00 - 24.03.2022 23:00,1208,1223,0,87
24.03.2022 23:00 - 25.03.2022 00:00,375,680,0,9
25.03.2022 00:00 - 25.03.2022 01:00,2295,2295,0,726
25.03.2022 01:00 - 25.03.2022 02:00,1547,1547,0,420
25.03.2022 02:00 - 25.03.2022 03:00,1587,1587,0,203
25.03.2022 03:00 - 25.03.2022 04:00,1920,1920,0,295
25.03.2022 04:00 - 25.03.2022 05:00,1904,1904,0,567
25.03.2022 05:00 - 25.03.2022 06:00,2913,2913,0,1157
25.03.2022 06:00 - 25.03.2022 07:00,2100,2100,0,27
25.03.2022 07:00 - 25.03.2022 08:00,2100,2100,0,0
25.03.2022 08:00 - 25.03.2022 09:00,2100,2100,0,54
25.03.2022 09:00 - 25.03.2022 10:00,2100,2100,0,324
25.03.2022 10:00 - 25.03.2022 11:00,615,617,0,403
25.03.2022 11:00 - 25.03.2022 12:00,0,6,1399,2419
25.03.2022 12:00 - 25.03.2022 13:00,0,0,2072,3041
25.03.2022 13:00 - 25.03.2022 14:00,0,0,2625,3088
25.03.2022 14:00 - 25.03.2022 15:00,0,0,3026,3261
25.03.2022 15:00 - 25.03.2022 16:00,0,8,3698,3708
25.03.2022 16:00 - 25.03.2022 17:00,0,0,2040,2881
25.03.2022 17:00 - 25.03.2022 18:00,1225,1225,0,2290
25.03.2022 18:00 - 25.03.2022 19:00,1950,1950,0,208
25.03.2022 19:00 - 25.03.2022 20:00,1950,1950,0,0
25.03.2022 20:00 - 25.03.2022 21:00,1043,1043,0,566
25.03.2022 21:00 - 25.03.2022 22:00,0,0,1121,1695
25.03.2022 22:00 - 25.03.2022 23:00,0,0,259,1174
25.03.2022 23:00 - 26.03.2022 00:00,152,152,0,728
26.03.2022 00:00 - 26.03.2022 01:00,0,95,970,997
26.03.2022 01:00 - 26.03.2022 02:00,0,0,1053,1250
26.03.2022 02:00 - 26.03.2022 03:00,0,190,1085,1151
26.03.2022 03:00 - 26.03.2022 04:00,0,451,1696,1761
26.03.2022 04:00 - 26.03.2022 05:00,0,433,1839,1839
26.03.2022 05:00 - 26.03.2022 06:00,0,897,1680,1682
26.03.2022 06:00 - 26.03.2022 07:00,0,596,1743,1743
26.03.2022 07:00 - 26.03.2022 08:00,0,1637,1714,1714
26.03.2022 08:00 - 26.03.2022 09:00,0,1065,1698,1698
26.03.2022 09:00 - 26.03.2022 10:00,0,870,2586,2586
26.03.2022 10:00 - 26.03.2022 11:00,0,665,2970,2970
26.03.2022 11:00 - 26.03.2022 12:00,0,282,3245,3259
26.03.2022 12:00 - 26.03.2022 13:00,0,0,3360,3746
26.03.2022 13:00 - 26.03.2022 14:00,0,0,3653,3746
26.03.2022 14:00 - 26.03.2022 15:00,0,0,3653,3653
26.03.2022 15:00 - 26.03.2022 16:00,0,0,3653,3653
26.03.2022 16:00 - 26.03.2022 17:00,0,0,2893,2893
26.03.2022 17:00 - 26.03.2022 18:00,0,115,3104,3104
26.03.2022 18:00 - 26.03.2022 19:00,0,0,1546,2269
26.03.2022 19:00 - 26.03.2022 20:00,0,73,936,936
26.03.2022 20:00 - 26.03.2022 21:00,0,0,3653,3653
26.03.2022 21:00 - 26.03.2022 22:00,0,0,3653,3653
26.03.2022 22:00 - 26.03.2022 23:00,0,0,3653,3653
26.03.2022 23:00 - 27.03.2022 00:00,0,2,3653,3655
27.03.2022 00:00 - 27.03.2022 01:00,0,0,3607,3653
27.03.2022 01:00 - 27.03.2022 02:00,0,68,3607,3607
27.03.2022 02:00 - 27.03.2022 03:00,,,,
27.03.2022 03:00 - 27.03.2022 04:00,0,0,3515,3572
27.03.2022 04:00 - 27.03.2022 05:00,0,373,3046,3064
27.03.2022 05:00 - 27.03.2022 06:00,0,188,2707,2707
27.03.2022 06:00 - 27.03.2022 07:00,0,287,3077,3099
27.03.2022 07:00 - 27.03.2022 08:00,0,427,2662,2662
27.03.2022 08:00 - 27.03.2022 09:00,0,253,1716,1757
27.03.2022 09:00 - 27.03.2022 10:00,0,0,949,1066
27.03.2022 10:00 - 27.03.2022 11:00,0,0,294,586
27.03.2022 11:00 - 27.03.2022 12:00,0,0,1511,1546
27.03.2022 12:00 - 27.03.2022 13:00,0,162,2294,2480
27.03.2022 13:00 - 27.03.2022 14:00,0,571,3746,3878
27.03.2022 14:00 - 27.03.2022 15:00,0,0,2700,2700
27.03.2022 15:00 - 27.03.2022 16:00,0,400,2700,2730
27.03.2022 16:00 - 27.03.2022 17:00,0,1059,2700,2700
27.03.2022 17:00 - 27.03.2022 18:00,0,679,837,837
27.03.2022 18:00 - 27.03.2022 19:00,1874,2562,0,62
27.03.2022 19:00 - 27.03.2022 20:00,2543,2629,0,86
27.03.2022 20:00 - 27.03.2022 21:00,1934,2411,0,0
27.03.2022 21:00 - 27.03.2022 22:00,0,656,889,960
27.03.2022 22:00 - 27.03.2022 23:00,0,303,519,529
27.03.2022 23:00 - 28.03.2022 00:00,0,929,432,485
28.03.2022 00:00 - 28.03.2022 01:00,1217,1217,0,386
28.03.2022 01:00 - 28.03.2022 02:00,2295,2301,0,338
28.03.2022 02:00 - 28.03.2022 03:00,2308,2442,0,0
28.03.2022 03:00 - 28.03.2022 04:00,2513,2513,0,468
28.03.2022 04:00 - 28.03.2022 05:00,2323,2407,0,673
28.03.2022 05:00 - 28.03.2022 06:00,2636,2693,0,0
28.03.2022 06:00 - 28.03.2022 07:00,2549,2549,0,0
28.03.2022 07:00 - 28.03.2022 08:00,2549,2549,0,0
28.03.2022 08:00 - 28.03.2022 09:00,2549,2549,0,0
28.03.2022 09:00 - 28.03.2022 10:00,2549,2549,0,0
28.03.2022 10:00 - 28.03.2022 11:00,2549,2549,0,20
28.03.2022 11:00 - 28.03.2022 12:00,2066,2066,0,281
28.03.2022 12:00 - 28.03.2022 13:00,1804,1862,0,0
28.03.2022 13:00 - 28.03.2022 14:00,1774,1985,0,0
28.03.2022 14:00 - 28.03.2022 15:00,2450,2497,0,31
28.03.2022 15:00 - 28.03.2022 16:00,2377,2529,0,0
28.03.2022 16:00 - 28.03.2022 17:00,1928,1934,0,118
28.03.2022 17:00 - 28.03.2022 18:00,1450,1450,0,498
28.03.2022 18:00 - 28.03.2022 19:00,2649,2681,0,110
28.03.2022 19:00 - 28.03.2022 20:00,2649,2649,0,0
28.03.2022 20:00 - 28.03.2022 21:00,2649,2649,0,0
28.03.2022 21:00 - 28.03.2022 22:00,1471,1985,0,7
28.03.2022 22:00 - 28.03.2022 23:00,1450,1501,0,5
28.03.2022 23:00 - 29.03.2022 00:00,1383,1383,0,904
29.03.2022 00:00 - 29.03.2022 01:00,0,175,2497,2497
29.03.2022 01:00 - 29.03.2022 02:00,0,283,2494,2494
29.03.2022 02:00 - 29.03.2022 03:00,0,452,1940,1940
29.03.2022 03:00 - 29.03.2022 04:00,0,579,2202,2202
29.03.2022 04:00 - 29.03.2022 05:00,0,875,2356,2356
29.03.2022 05:00 - 29.03.2022 06:00,0,369,2543,2543
29.03.2022 06:00 - 29.03.2022 07:00,0,243,71,71
29.03.2022 07:00 - 29.03.2022 08:00,700,700,0,0
29.03.2022 08:00 - 29.03.2022 09:00,700,700,0,0
29.03.2022 09:00 - 29.03.2022 10:00,700,700,0,0
29.03.2022 10:00 - 29.03.2022 11:00,700,700,0,0
29.03.2022 11:00 - 29.03.2022 12:00,700,700,0,0
29.03.2022 12:00 - 29.03.2022 13:00,216,790,0,0
29.03.2022 13:00 - 29.03.2022 14:00,0,660,489,489
29.03.2022 14:00 - 29.03.2022 15:00,0,81,1866,2300
29.03.2022 15:00 - 29.03.2022 16:00,0,190,2516,2516
29.03.2022 16:00 - 29.03.2022 17:00,0,16,1856,2308
29.03.2022 17:00 - 29.03.2022 18:00,511,511,0,126
29.03.2022 18:00 - 29.03.2022 19:00,550,550,0,0
29.03.2022 19:00 - 29.03.2022 20:00,550,550,0,0
29.03.2022 20:00 - 29.03.2022 21:00,550,550,0,0
29.03.2022 21:00 - 29.03.2022 22:00,266,550,0,0
29.03.2022 22:00 - 29.03.2022 23:00,550,550,0,34
29.03.2022 23:00 - 30.03.2022 00:00,550,553,0,3
30.03.2022 00:00 - 30.03.2022 01:00,25,203,0,0
30.03.2022 01:00 - 30.03.2022 02:00,0,0,1028,1422
30.03.2022 02:00 - 30.03.2022 03:00,0,9,874,1006
30.03.2022 03:00 - 30.03.2022 04:00,0,0,57,423
30.03.2022 04:00 - 30.03.2022 05:00,604,626,0,18
30.03.2022 05:00 - 30.03.2022 06:00,1499,1619,0,55
30.03.2022 06:00 - 30.03.2022 07:00,2450,2543,0,0
30.03.2022 07:00 - 30.03.2022 08:00,2450,2543,0,0
30.03.2022 08:00 - 30.03.2022 09:00,2450,2543,0,0
30.03.2022 09:00 - 30.03.2022 10:00,2450,2543,0,0
30.03.2022 10:00 - 30.03.2022 11:00,2450,2543,0,0
30.03.2022 11:00 - 30.03.2022 12:00,2300,2350,0,0
30.03.2022 12:00 - 30.03.2022 13:00,2300,2350,0,0
30.03.2022 13:00 - 30.03.2022 14:00,2300,2350,0,0
30.03.2022 14:00 - 30.03.2022 15:00,2300,2350,0,0
30.03.2022 15:00 - 30.03.2022 16:00,2450,2543,0,0
30.03.2022 16:00 - 30.03.2022 17:00,2450,2543,0,0
30.03.2022 17:00 - 30.03.2022 18:00,2350,2450,0,0
30.03.2022 18:00 - 30.03.2022 19:00,2350,2450,0,0
30.03.2022 19:00 - 30.03.2022 20:00,2350,2450,0,0
30.03.2022 20:00 - 30.03.2022 21:00,2350,2450,0,0
30.03.2022 21:00 - 30.03.2022 22:00,2105,2450,0,0
30.03.2022 22:00 - 30.03.2022 23:00,2350,2450,0,0
30.03.2022 23:00 - 31.03.2022 00:00,2350,2458,0,8
31.03.2022 00:00 - 31.03.2022 01:00,3072,3515,0,0
31.03.2022 01:00 - 31.03.2022 02:00,2563,2978,0,0
31.03.2022 02:00 - 31.03.2022 03:00,3247,3247,0,249
31.03.2022 03:00 - 31.03.2022 04:00,2912,3223,0,15
31.03.2022 04:00 - 31.03.2022 05:00,3109,3259,0,14
31.03.2022 05:00 - 31.03.2022 06:00,3422,3439,0,106
31.03.2022 06:00 - 31.03.2022 07:00,2728,2728,0,0
31.03.2022 07:00 - 31.03.2022 08:00,2728,2728,0,0
31.03.2022 08:00 - 31.03.2022 09:00,2728,2728,0,0
31.03.2022 09:00 - 31.03.2022 10:00,2728,2728,0,0
31.03.2022 10:00 - 31.03.2022 11:00,2728,2728,0,0
31.03.2022 11:00 - 31.03.2022 12:00,2590,2636,0,0
31.03.2022 12:00 - 31.03.2022 13:00,2590,2867,0,0
31.03.2022 13:00 - 31.03.2022 14:00,2590,2867,0,0
31.03.2022 14:00 - 31.03.2022 15:00,2590,2867,0,0
31.03.2022 15:00 - 31.03.2022 16:00,2960,3200,0,0
31.03.2022 16:00 - 31.03.2022 17:00,2960,3237,0,0
31.03.2022 17:00 - 31.03.2022 18:00,2636,3098,0,0
31.03.2022 18:00 - 31.03.2022 19:00,2636,3098,0,0
31.03.2022 19:00 - 31.03.2022 20:00,2636,3098,0,0
31.03.2022 20:00 - 31.03.2022 21:00,2636,3098,0,0
31.03.2022 21:00 - 31.03.2022 22:00,2636,3098,0,0
31.03.2022 22:00 - 31.03.2022 23:00,2636,3098,0,0
31.03.2022 23:00 - 01.04.2022 00:00,2636,3098,0,0
01.04.2022 00:00 - 01.04.2022 01:00,3330,3468,0,0
01.04.2022 01:00 - 01.04.2022 02:00,3330,3468,0,0
01.04.2022 02:00 - 01.04.2022 03:00,3330,3468,0,0
01.04.2022 03:00 - 01.04.2022 04:00,3330,3403,0,35
01.04.2022 04:00 - 01.04.2022 05:00,3376,3422,0,0
01.04.2022 05:00 - 01.04.2022 06:00,3376,3422,0,0
01.04.2022 06:00 - 01.04.2022 07:00,2150,2150,0,0
01.04.2022 07:00 - 01.04.2022 08:00,2150,2150,0,0
01.04.2022 08:00 - 01.04.2022 09:00,2150,2150,0,0
01.04.2022 09:00 - 01.04.2022 10:00,2150,2150,0,0
01.04.2022 10:00 - 01.04.2022 11:00,2150,2150,0,0
01.04.2022 11:00 - 01.04.2022 12:00,2150,2150,0,0
01.04.2022 12:00 - 01.04.2022 13:00,2200,2200,0,0
01.04.2022 13:00 - 01.04.2022 14:00,2200,2200,0,0
01.04.2022 14:00 - 01.04.2022 15:00,2200,2200,0,0
01.04.2022 15:00 - 01.04.2022 16:00,2200,2200,0,0
01.04.2022 16:00 - 01.04.2022 17:00,2200,2200,0,0
01.04.2022 17:00 - 01.04.2022 18:00,2100,2100,0,0
01.04.2022 18:00 - 01.04.2022 19:00,2100,2100,0,0
01.04.2022 19:00 - 01.04.2022 20:00,2100,2100,0,0
01.04.2022 20:00 - 01.04.2022 21:00,2100,2100,0,0
01.04.2022 21:00 - 01.04.2022 22:00,2100,2100,0,0
01.04.2022 22:00 - 01.04.2022 23:00,2100,2100,0,0
01.04.2022 23:00 - 02.04.2022 00:00,616,2100,0,0
02.04.2022 00:00 - 02.04.2022 01:00,2867,2867,0,0
02.04.2022 01:00 - 02.04.2022 02:00,2867,2867,0,0
02.04.2022 02:00 - 02.04.2022 03:00,2867,2867,0,0
02.04.2022 03:00 - 02.04.2022 04:00,2867,2867,0,0
02.04.2022 04:00 - 02.04.2022 05:00,3515,3515,0,38
02.04.2022 05:00 - 02.04.2022 06:00,3515,3515,0,0
02.04.2022 06:00 - 02.04.2022 07:00,3515,3515,0,28
02.04.2022 07:00 - 02.04.2022 08:00,2350,2867,0,0
02.04.2022 08:00 - 02.04.2022 09:00,2350,2867,0,0
02.04.2022 09:00 - 02.04.2022 10:00,2350,2867,0,0
02.04.2022 10:00 - 02.04.2022 11:00,2350,2867,0,0
02.04.2022 11:00 - 02.04.2022 12:00,2350,2350,0,0
02.04.2022 12:00 - 02.04.2022 13:00,2350,2350,0,0
02.04.2022 13:00 - 02.04.2022 14:00,2350,2350,0,0
02.04.2022 14:00 - 02.04.2022 15:00,2350,2350,0,0
02.04.2022 15:00 - 02.04.2022 16:00,2590,2590,0,0
02.04.2022 16:00 - 02.04.2022 17:00,2590,2590,0,0
02.04.2022 17:00 - 02.04.2022 18:00,1800,1800,0,0
02.04.2022 18:00 - 02.04.2022 19:00,1800,1800,0,0
02.04.2022 19:00 - 02.04.2022 20:00,1800,1800,0,0
02.04.2022 20:00 - 02.04.2022 21:00,1800,1800,0,0
02.04.2022 21:00 - 02.04.2022 22:00,1800,1800,0,0
02.04.2022 22:00 - 02.04.2022 23:00,1800,1800,0,0
02.04.2022 23:00 - 03.04.2022 00:00,1800,1800,0,0
03.04.2022 00:00 - 03.04.2022 01:00,3376,3376,0,0
03.04.2022 01:00 - 03.04.2022 02:00,2496,3091,0,0
03.04.2022 02:00 - 03.04.2022 03:00,2561,2996,0,1
03.04.2022 03:00 - 03.04.2022 04:00,2150,2804,0,4
03.04.2022 04:00 - 03.04.2022 05:00,1111,2029,0,0
03.04.2022 05:00 - 03.04.2022 06:00,1273,2027,0,0
03.04.2022 06:00 - 03.04.2022 07:00,1228,1664,0,0
03.04.2022 07:00 - 03.04.2022 08:00,1309,1503,0,0
03.04.2022 08:00 - 03.04.2022 09:00,1629,2183,0,0
03.04.2022 09:00 - 03.04.2022 10:00,1423,2699,0,0
03.04.2022 10:00 - 03.04.2022 11:00,2775,2775,0,0
03.04.2022 11:00 - 03.04.2022 12:00,1800,1800,0,0
03.04.2022 12:00 - 03.04.2022 13:00,1800,1800,0,0
03.04.2022 13:00 - 03.04.2022 14:00,1800,1800,0,0
03.04.2022 14:00 - 03.04.2022 15:00,1800,1800,0,0
03.04.2022 15:00 - 03.04.2022 16:00,2543,2543,0,0
03.04.2022 16:00 - 03.04.2022 17:00,2543,2543,0,0
03.04.2022 17:00 - 03.04.2022 18:00,2250,2250,0,0
03.04.2022 18:00 - 03.04.2022 19:00,2250,2250,0,0
03.04.2022 19:00 - 03.04.2022 20:00,2250,2250,0,0
03.04.2022 20:00 - 03.04.2022 21:00,2250,2250,0,0
03.04.2022 21:00 - 03.04.2022 22:00,2250,2250,0,0
03.04.2022 22:00 - 03.04.2022 23:00,2250,2250,0,0
03.04.2022 23:00 - 04.04.2022 00:00,2250,2250,0,0
04.04.2022 00:00 - 04.04.2022 01:00,2347,2347,0,0
04.04.2022 01:00 - 04.04.2022 02:00,2347,2347,0,0
04.04.2022 02:00 - 04.04.2022 03:00,2347,2347,0,0
04.04.2022 03:00 - 04.04.2022 04:00,2347,2347,0,0
04.04.2022 04:00 - 04.04.2022 05:00,2350,2350,0,0
04.04.2022 05:00 - 04.04.2022 06:00,2350,2350,0,0
04.04.2022 06:00 - 04.04.2022 07:00,2550,2550,0,0
04.04.2022 07:00 - 04.04.2022 08:00,2550,2550,0,0
04.04.2022 08:00 - 04.04.2022 09:00,2550,2550,0,0
04.04.2022 09:00 - 04.04.2022 10:00,2550,2550,0,0
04.04.2022 10:00 - 04.04.2022 11:00,2550,2550,0,0
04.04.2022 11:00 - 04.04.2022 12:00,2550,2550,0,0
04.04.2022 12:00 - 04.04.2022 13:00,2550,2550,0,0
04.04.2022 13:00 - 04.04.2022 14:00,2550,2550,0,0
04.04.2022 14:00 - 04.04.2022 15:00,2550,2550,0,53
04.04.2022 15:00 - 04.04.2022 16:00,2550,2550,0,4
04.04.2022 16:00 - 04.04.2022 17:00,1985,2258,0,0
04.04.2022 17:00 - 04.04.2022 18:00,2262,2262,0,261
04.04.2022 18:00 - 04.04.2022 19:00,2550,2550,0,0
04.04.2022 19:00 - 04.04.2022 20:00,2550,2550,0,0
04.04.2022 20:00 - 04.04.2022 21:00,2550,2550,0,0
04.04.2022 21:00 - 04.04.2022 22:00,2550,2550,0,0
04.04.2022 22:00 - 04.04.2022 23:00,2550,2550,0,0
04.04.2022 23:00 - 05.04.2022 00:00,2550,2550,0,0
05.04.2022 00:00 - 05.04.2022 01:00,2350,2350,0,0
05.04.2022 01:00 - 05.04.2022 02:00,2350,2350,0,0
05.04.2022 02:00 - 05.04.2022 03:00,2350,2350,0,8
05.04.2022 03:00 - 05.04.2022 04:00,2350,2350,0,12
05.04.2022 04:00 - 05.04.2022 05:00,2499,2499,0,41
05.04.2022 05:00 - 05.04.2022 06:00,2499,2499,0,31
05.04.2022 06:00 - 05.04.2022 07:00,1600,1600,0,0
05.04.2022 07:00 - 05.04.2022 08:00,1600,1600,0,0
05.04.2022 08:00 - 05.04.2022 09:00,1600,1600,0,0
05.04.2022 09:00 - 05.04.2022 10:00,1600,1600,0,0
05.04.2022 10:00 - 05.04.2022 11:00,1600,1600,0,0
05.04.2022 11:00 - 05.04.2022 12:00,1600,1600,0,0
05.04.2022 12:00 - 05.04.2022 13:00,1650,1650,0,0
05.04.2022 13:00 - 05.04.2022 14:00,1650,1701,0,114
05.04.2022 14:00 - 05.04.2022 15:00,765,765,0,1112
05.04.2022 15:00 - 05.04.2022 16:00,0,0,384,1147
05.04.2022 16:00 - 05.04.2022 17:00,0,0,1076,1780
05.04.2022 17:00 - 05.04.2022 18:00,0,0,1560,1950
05.04.2022 18:00 - 05.04.2022 19:00,741,744,0,537
05.04.2022 19:00 - 05.04.2022 20:00,1600,1600,0,11
05.04.2022 20:00 - 05.04.2022 21:00,1600,1600,0,170
05.04.2022 21:00 - 05.04.2022 22:00,628,642,0,278
05.04.2022 22:00 - 05.04.2022 23:00,1477,1477,0,786
05.04.2022 23:00 - 06.04.2022 00:00,788,788,0,735
06.04.2022 00:00 - 06.04.2022 01:00,0,224,761,761
06.04.2022 01:00 - 06.04.2022 02:00,0,110,604,604
06.04.2022 02:00 - 06.04.2022 03:00,0,6,825,969
06.04.2022 03:00 - 06.04.2022 04:00,0,11,1232,1707
06.04.2022 04:00 - 06.04.2022 05:00,0,2,1174,1894
06.04.2022 05:00 - 06.04.2022 06:00,829,829,0,516
06.04.2022 06:00 - 06.04.2022 07:00,1950,1971,0,238
06.04.2022 07:00 - 06.04.2022 08:00,1950,2150,0,0
06.04.2022 08:00 - 06.04.2022 09:00,1950,2150,0,0
06.04.2022 09:00 - 06.04.2022 10:00,1950,2150,0,0
06.04.2022 10:00 - 06.04.2022 11:00,1950,2064,0,38
06.04.2022 11:00 - 06.04.2022 12:00,1950,1962,0,31
06.04.2022 12:00 - 06.04.2022 13:00,2050,2060,0,156
06.04.2022 13:00 - 06.04.2022 14:00,2050,2168,0,0
06.04.2022 14:00 - 06.04.2022 15:00,2050,2252,0,0
06.04.2022 15:00 - 06.04.2022 16:00,2450,2590,0,0
06.04.2022 16:00 - 06.04.2022 17:00,2450,2591,0,1
06.04.2022 17:00 - 06.04.2022 18:00,2072,2359,0,9
06.04.2022 18:00 - 06.04.2022 19:00,2100,2350,0,0
06.04.2022 19:00 - 06.04.2022 20:00,1499,2350,0,0
06.04.2022 20:00 - 06.04.2022 21:00,0,342,393,393
06.04.2022 21:00 - 06.04.2022 22:00,0,531,2601,2606
06.04.2022 22:00 - 06.04.2022 23:00,0,897,1489,1489
06.04.2022 23:00 - 07.04.2022 00:00,0,1147,1287,1287
07.04.2022 00:00 - 07.04.2022 01:00,0,763,1403,1403
07.04.2022 01:00 - 07.04.2022 02:00,0,231,949,949
07.04.2022 02:00 - 07.04.2022 03:00,1,187,0,0
07.04.2022 03:00 - 07.04.2022 04:00,0,519,2451,2451
07.04.2022 04:00 - 07.04.2022 05:00,0,504,2960,2960
07.04.2022 05:00 - 07.04.2022 06:00,0,1042,1671,1671
07.04.2022 06:00 - 07.04.2022 07:00,182,1506,0,0
07.04.2022 07:00 - 07.04.2022 08:00,0,1291,892,892
07.04.2022 08:00 - 07.04.2022 09:00,0,903,563,563
07.04.2022 09:00 - 07.04.2022 10:00,875,1488,0,0
07.04.2022 10:00 - 07.04.2022 11:00,926,2150,0,0
07.04.2022 11:00 - 07.04.2022 12:00,2150,2150,0,0
07.04.2022 12:00 - 07.04.2022 13:00,2150,2150,0,0
07.04.2022 13:00 - 07.04.2022 14:00,2150,2150,0,0
07.04.2022 14:00 - 07.04.2022 15:00,2150,2150,0,0
