,Tech. 0,Tech. 1,Tech. 2,Tech. 3,Tech. 4,Tech. 5,Tech. 6,Tech. 7
4614,0.44999999999999996,0.7734259377949727,0.35,0.5,0.17045433691477188,0.03330086337105722,0.7841104114754662,0.10705410224807839
4615,0.35,0.7734259377949727,0.25,0.5,0.19371388570985398,0.035920032400241504,0.7844132154000992,0.11977261409250561
4616,0.25,0.7734259377949727,0.25,0.5,0.20590357694620215,0.03741670041691824,0.7847160193247322,0.12370608608105974
4617,0.19999999999999996,0.7734259377949727,0.25,0.5,0.2302829594188985,0.03554586539607232,0.7853216271739982,0.11650601032231848
4618,0.16000000000000003,0.7734259377949727,0.25,0.5,0.28513656998246545,0.033675030375226414,0.7866842448348467,0.10626162019951248
4619,0.16000000000000003,0.7734259377949727,0.275,0.5,0.34081464578276915,0.03217836235854968,0.788046862495695,0.10029860530158184
4620,0.16000000000000003,0.7734259377949727,0.275,0.5,0.4200476388190324,0.0318041953543805,0.7900150880058093,0.09601723007670646
4621,0.25,0.7734259377949727,0.3,0.5,0.530579325182903,0.031055861346042133,0.7927403233275062,0.09151356544570875
4622,0.25,0.7734259377949727,0.325,0.5,0.6411110115467734,0.029933360333534588,0.795465558649203,0.08983192577265346
4623,0.25,0.7734259377949727,0.35,0.5,0.7211684698197734,0.029559193329365404,0.7974337841593172,0.08656532200246636
4624,0.16000000000000003,0.7734259377949727,0.375,0.5,0.7524671631473807,0.028810859321027036,0.7981907939708996,0.08409120028084516
4625,0.19999999999999996,0.7734259377949727,0.35,0.5,0.7394530066742958,0.028436692316857855,0.7978879900462668,0.0818393679653463
4626,0.35,0.7734259377949727,0.3,0.5,0.6524762375463848,0.028062525312688675,0.795768362573836,0.08161707855922397
4627,0.44999999999999996,0.7734259377949727,0.3,0.5,0.5001050970920324,0.027688358308519494,0.7919833135159238,0.08240956060778988
4628,0.5,0.7734259377949727,0.4,0.5,0.4363596562390645,0.028062525312688675,0.7903178919304423,0.08364662146860048
4629,0.5,0.7734259377949727,0.475,0.5,0.34131552205848936,0.028436692316857855,0.7878954605333784,0.08589845378409933
4630,0.5,0.7734259377949727,0.475,0.5,0.2781890386074155,0.028810859321027036,0.7866842448348467,0.08612074319022167
4631,0.5,0.7734259377949727,0.475,0.5,0.2237697132300941,0.028810859321027036,0.7856244310986311,0.08409120028084516
4632,0.5,0.7734259377949727,0.425,0.5,0.18165232868249734,0.03241881121974804,0.7846191548795802,0.08521988208619374
4633,0.5,0.7734259377949727,0.45,0.5,0.17195280701342808,0.03241881121974804,0.7843577286895254,0.08319033917681723
4634,0.5,0.7734259377949727,0.5,0.5,0.15781575712819254,0.03199224791422504,0.783965589404443,0.08395169303240736
4635,0.5,0.7734259377949727,0.5,0.5,0.14729177022238646,0.03241881121974804,0.7837041632143881,0.086234653540882
4636,0.5,0.7734259377949727,0.5,0.5,0.14202977676948342,0.03284537452527104,0.7835734501193606,0.08851761404935665
4637,0.5,0.7734259377949727,0.425,0.5,0.13429438760637,0.03455162774736305,0.7834427370243333,0.09561991317387866
4638,0.44999999999999996,0.7734259377949727,0.35,0.5,0.16462437175787448,0.037964134191547046,0.783965589404443,0.10982451142292271
4639,0.35,0.7734259377949727,0.25,0.5,0.18621821622241444,0.04095007733020804,0.7842270155944979,0.12276092061818036
4640,0.25,0.7734259377949727,0.25,0.5,0.19674220312822052,0.04265633055230005,0.7844884417845528,0.12681890537863763
4641,0.19999999999999996,0.7734259377949727,0.25,0.5,0.21779017693983269,0.04052351402468504,0.7850112941646626,0.11946318865501747
4642,0.16000000000000003,0.7734259377949727,0.25,0.5,0.26514811801596005,0.038390697497070046,0.7861877120199097,0.10906315756733256
4643,0.16000000000000003,0.7734259377949727,0.275,0.5,0.3133305243288242,0.036684444274978044,0.7873641298751568,0.10297562989749881
4644,0.16000000000000003,0.7734259377949727,0.275,0.5,0.38173643921656375,0.03625788096945504,0.7890634001105137,0.09866312647964766
4645,0.25,0.7734259377949727,0.3,0.5,0.4772767866055553,0.03540475435840904,0.7914162358210077,0.09409720546269838
4646,0.25,0.7734259377949727,0.325,0.5,0.5728171339945467,0.03412506444184004,0.7937690715315019,0.09232218121071577
4647,0.25,0.7734259377949727,0.35,0.5,0.642047514119023,0.03369850113631704,0.7954683417668588,0.08902444924755287
4648,0.16000000000000003,0.7734259377949727,0.375,0.5,0.6691819466202751,0.03284537452527104,0.7961219072419959,0.08648807113998012
4649,0.19999999999999996,0.7734259377949727,0.35,0.5,0.6578334944777322,0.03241881121974804,0.7958604810519412,0.08420511063150549
4650,0.35,0.7734259377949727,0.3,0.5,0.5825166556636161,0.03199224791422504,0.7940304977215568,0.08395169303240736
4651,0.44999999999999996,0.7734259377949727,0.3,0.5,0.4509668193410401,0.03156568460870204,0.7907626703458706,0.08471304688799751
4652,0.5,0.7734259377949727,0.4,0.5,0.3963827523060538,0.03199224791422504,0.7893248263005684,0.08598123594178389
4653,0.5,0.7734259377949727,0.475,0.5,0.3146642527698155,0.03241881121974804,0.7872334167801293,0.08826419645025853
4654,0.5,0.7734259377949727,0.475,0.5,0.2582005866409101,0.03284537452527104,0.7861877120199097,0.08851761404935665
4655,0.5,0.7734259377949727,0.475,0.5,0.20961122642048613,0.03284537452527104,0.7852727203547175,0.08648807113998012
