,0
1149,7235.5
1150,7221.5
1151,7476.0
1152,8042.25
1153,8213.5
1154,8401.0
1155,8553.0
1156,8516.5
1157,9261.25
1158,9290.0
1159,7400.75
1160,7443.75
1161,8808.5
1162,9661.75
1163,9374.5
1164,9379.25
1165,10011.75
1166,10124.75
1167,9869.25
1168,9628.25
1169,8245.0
1170,6989.25
1171,6754.5
1172,8260.0
1173,8695.25
1174,8131.75
1175,7685.25
1176,7766.75
1177,8058.25
1178,8110.5
1179,8630.25
1180,9060.5
1181,8728.0
1182,8674.25
1183,7773.75
1184,7543.0
1185,7599.25
1186,7810.0
1187,8332.5
1188,8613.75
1189,9128.75
1190,9140.25
1191,9034.0
1192,8530.75
1193,8253.5
1194,5797.75
1195,6826.0
1196,7598.5
1197,8034.25
1198,7897.75
1199,7792.0
1200,7391.5
1201,7283.5
1202,7515.5
1203,7832.75
1204,7799.5
1205,8196.75
1206,8111.25
1207,6420.25
1208,7258.0
1209,7439.75
1210,7812.25
1211,8789.5
1212,9294.5
1213,9002.0
1214,8773.25
1215,8725.25
1216,8461.5
1217,7626.0
1218,6963.0
1219,6836.5
1220,7635.0
1221,8769.0
1222,8356.75
1223,7837.0
1224,7953.0
1225,7760.25
1226,7904.5
1227,8102.5
1228,8130.25
1229,8325.0
1230,7865.75
1231,6511.25
1232,6857.75
1233,8160.75
1234,8400.25
1235,8557.0
1236,8249.0
1237,8053.5
1238,7788.5
1239,7736.0
1240,7362.75
1241,6781.0
1242,5084.5
1243,5793.25
1244,6616.0
1245,7412.0
1246,7194.75
1247,6594.25
1248,6481.25
1249,6420.5
1250,6121.0
1251,6404.75
1252,6703.0
1253,7455.75
1254,7261.75
1255,5592.0
1256,5141.75
1257,6748.25
1258,7045.5
1259,7660.5
1260,7917.5
1261,8513.75
1262,8622.25
1263,8571.5
1264,7993.25
1265,6251.5
1266,5533.5
1267,6271.5
1268,7320.25
1269,8380.25
1270,8241.25
1271,8162.75
1272,7424.5
1273,7481.0
1274,7661.75
1275,7634.75
1276,7843.75
1277,8081.5
1278,8000.75
1279,6899.0
1280,7068.0
1281,8251.5
1282,8596.0
1283,9163.5
1284,9250.5
1285,9465.0
1286,9612.25
1287,9739.5
1288,8638.75
1289,7573.75
1290,6708.0
1291,6832.25
1292,7855.0
1293,8467.75
1294,8267.75
1295,8073.75
1296,7636.0
1297,8005.0
1298,7775.75
1299,7604.0
1300,7332.25
1301,7124.5
1302,7372.5
1303,7410.0
1304,8234.5
1305,8658.25
1306,9154.25
1307,8907.25
1308,8610.5
1309,9080.75
1310,8780.25
1311,8416.25
1312,7881.0
1313,7057.75
1314,5799.75
1315,6373.5
1316,7195.5
1317,7718.25
1318,7538.25
1319,7280.5
1320,6972.5
1321,6794.5
1322,7036.5
1323,7245.25
1324,6992.0
1325,7089.5
1326,6819.25
1327,5687.75
1328,5950.0
1329,7549.5
1330,8809.25
1331,9066.0
1332,8889.75
1333,9457.25
1334,9057.75
1335,8964.0
1336,8152.25
1337,6001.75
1338,5326.25
1339,4234.25
1340,5252.0
1341,7191.5
1342,7727.25
1343,7514.0
1344,7284.25
1345,7313.0
1346,7136.0
1347,7285.75
1348,7530.75
1349,7937.75
1350,6884.0
1351,4279.5
1352,5013.5
1353,6692.75
1354,8520.5
1355,8526.75
1356,8650.0
1357,8626.25
1358,8518.0
1359,8357.75
1360,7835.5
1361,5567.5
1362,4696.0
1363,3753.5
1364,4933.25
1365,5652.0
1366,5632.0
1367,5774.0
1368,5716.0
1369,5726.75
1370,5708.25
1371,5799.25
1372,5709.25
1373,6009.75
1374,4871.25
1375,4114.0
1376,4308.0
1377,5427.25
1378,7071.75
1379,7438.5
1380,7760.0
1381,8097.5
1382,8256.5
1383,8215.25
1384,7663.75
1385,6477.0
1386,5384.0
1387,5458.25
1388,6542.75
1389,7294.5
1390,6943.5
1391,6783.0
1392,7207.75
1393,6875.0
1394,7134.25
1395,7101.0
1396,7028.75
1397,7148.5
1398,6643.25
1399,6141.25
1400,6353.25
1401,6918.75
1402,7232.25
1403,7512.5
1404,7759.0
1405,7755.75
1406,7931.5
1407,7404.5
1408,7173.25
1409,5844.5
1410,4325.75
1411,4545.75
1412,5404.0
1413,6337.75
1414,5615.25
1415,5440.75
1416,5653.25
1417,5242.0
1418,5626.5
1419,5599.0
1420,5573.75
1421,6335.25
1422,5667.25
1423,5031.5
1424,4512.0
1425,5095.75
1426,6176.25
1427,6816.0
1428,7073.0
1429,7941.5
1430,8433.75
1431,8296.25
1432,7595.25
1433,5093.5
1434,4811.75
1435,4532.25
1436,4966.25
1437,5975.0
1438,6662.25
1439,6592.75
1440,5616.25
1441,5923.5
1442,6102.75
1443,6375.25
1444,6527.0
1445,6748.5
1446,6279.0
1447,6174.75
1448,6100.75
1449,6024.5
1450,6783.75
1451,7088.0
1452,7390.0
1453,7550.75
1454,7965.25
1455,8373.25
1456,8136.25
1457,7164.75
1458,6828.75
1459,6852.5
1460,6401.25
1461,7132.5
1462,7297.5
1463,7462.5
1464,7142.0
1465,6925.25
1466,6956.25
1467,6991.0
1468,7038.0
1469,7012.75
1470,6505.0
1471,6602.0
1472,7031.75
1473,6816.5
1474,7093.25
1475,6895.25
1476,6602.75
1477,7009.0
1478,7343.0
1479,7531.75
1480,8277.25
1481,7164.0
1482,7290.0
1483,7032.0
1484,7274.75
1485,7713.0
1486,7674.75
1487,7353.75
1488,7823.75
1489,7874.0
1490,7823.75
1491,7777.5
1492,8238.5
1493,8688.75
1494,8360.5
1495,7460.25
1496,6976.75
1497,7393.75
1498,7562.5
1499,7919.0
1500,7899.5
1501,7733.25
1502,8067.75
1503,8447.0
1504,8657.0
1505,7940.5
1506,7147.0
1507,6376.0
1508,7132.5
1509,7648.75
1510,7219.75
1511,6638.0
1512,6494.25
1513,6802.0
1514,6586.25
1515,6544.25
1516,7034.75
1517,6790.25
1518,6166.25
1519,5364.75
1520,5714.25
1521,6248.0
1522,6956.25
1523,7338.25
1524,7768.25
1525,7841.5
1526,8103.0
1527,7711.75
1528,7420.25
1529,7052.5
1530,5088.5
1531,4349.5
1532,5204.75
1533,5876.75
1534,5654.25
1535,5885.25
1536,5845.5
1537,6388.25
1538,6794.75
1539,6565.75
1540,6978.0
1541,7089.0
1542,6844.0
1543,6952.0
1544,7026.25
1545,7700.0
1546,7612.75
1547,8062.25
1548,7954.0
1549,8340.0
1550,8086.0
1551,8134.25
1552,7904.75
1553,7499.25
1554,6598.25
1555,5908.25
1556,6871.75
1557,6625.25
1558,6707.5
1559,6782.0
1560,6252.5
1561,6091.0
1562,6182.75
1563,6463.25
1564,6657.5
1565,6879.75
1566,6496.25
1567,6176.25
1568,6263.75
1569,6772.75
1570,7083.75
1571,7323.25
1572,7590.0
1573,7868.5
1574,7765.75
1575,7805.75
1576,7988.5
1577,7792.0
1578,6475.0
1579,5980.25
1580,6421.5
1581,7689.0
1582,7593.75
1583,7726.75
1584,7569.25
1585,7460.5
1586,7554.0
1587,7309.75
1588,7428.5
1589,7392.75
1590,6630.25
1591,6319.25
1592,6437.0
1593,6727.25
1594,8011.75
1595,8292.5
1596,8702.25
1597,9051.5
1598,9185.75
1599,9028.75
1600,8007.25
1601,6347.75
1602,5589.5
1603,4604.5
1604,5910.5
1605,6905.25
1606,7386.25
1607,7431.5
1608,7698.25
1609,8095.0
1610,8064.5
1611,8094.75
1612,8211.75
1613,8131.0
1614,6760.5
1615,6863.25
1616,6991.75
1617,7027.0
1618,7310.0
1619,7884.75
1620,8772.0
1621,8422.0
1622,8305.75
1623,8872.75
1624,8290.5
1625,7503.75
1626,6804.75
1627,6332.0
1628,6286.25
1629,6062.0
1630,6402.25
1631,7401.25
1632,6856.5
1633,7148.5
1634,6724.0
1635,6783.25
1636,6876.0
1637,6893.0
1638,6308.75
1639,6373.5
1640,6117.75
1641,6634.25
1642,7307.5
1643,6956.0
1644,6920.25
1645,6628.25
1646,6577.5
1647,6797.5
1648,6840.25
1649,6866.75
1650,7367.0
1651,6313.75
1652,6868.0
1653,7299.25
1654,6601.0
1655,7103.25
1656,6852.25
1657,6707.25
1658,6782.0
1659,6945.75
1660,7128.75
1661,7428.0
1662,7315.0
1663,6959.0
1664,7142.0
1665,7433.75
1666,7373.75
1667,7620.0
1668,7762.5
1669,8016.0
1670,8069.75
1671,8088.0
1672,8076.5
1673,7564.5
1674,6893.75
1675,6193.25
1676,6020.5
1677,6409.75
1678,6106.0
1679,6165.75
1680,5745.5
1681,5873.75
1682,6216.25
1683,6431.75
1684,6543.25
1685,6496.5
1686,5789.25
1687,5471.0
1688,5458.5
1689,5893.5
1690,6645.75
1691,7431.0
1692,8164.5
1693,8132.75
1694,8244.0
1695,8441.5
1696,8482.5
1697,8985.75
1698,8912.5
1699,8575.25
1700,8986.5
1701,8538.25
1702,8246.75
1703,8133.5
1704,8022.25
1705,8007.75
1706,8376.0
1707,8159.75
1708,8198.75
1709,8491.5
1710,8829.75
1711,8658.25
1712,8621.75
1713,8934.25
1714,8627.0
1715,8752.25
1716,8790.25
1717,8459.0
1718,8802.0
1719,9153.0
1720,8976.5
1721,9353.5
1722,9132.0
1723,8278.0
1724,8669.0
1725,8891.75
1726,8929.25
1727,9094.75
1728,8863.25
1729,8438.0
1730,8547.0
1731,8519.25
1732,8526.0
1733,8444.0
1734,8617.25
1735,7788.0
1736,7993.0
1737,8708.75
1738,8448.0
1739,8929.75
1740,8922.75
1741,8797.5
1742,8941.5
1743,9153.25
1744,9235.75
1745,9018.0
1746,9352.0
1747,8416.0
1748,9242.0
1749,8272.25
1750,8071.5
1751,7960.5
1752,6863.75
1753,6953.0
1754,7352.0
1755,7558.75
1756,8169.0
1757,7527.25
1758,7394.75
1759,6714.5
1760,5749.75
1761,6867.0
1762,7173.75
1763,7585.5
1764,8637.0
1765,8784.5
1766,8717.75
1767,9383.75
1768,9167.5
1769,9436.0
1770,9221.75
1771,7568.5
1772,8323.0
1773,8111.75
1774,7358.75
1775,6999.5
1776,6108.75
1777,6379.5
1778,6387.5
1779,6628.5
1780,6423.5
1781,6557.75
1782,6888.25
1783,6716.25
1784,6015.25
1785,6675.25
1786,7340.25
1787,7600.25
1788,8030.25
1789,7892.0
1790,8204.5
1791,8203.5
1792,8084.5
1793,7566.0
1794,7610.25
1795,6655.5
1796,8168.5
1797,7767.75
1798,7813.0
1799,7332.75
1800,7087.0
1801,6886.25
1802,6940.5
1803,7173.75
1804,7313.25
1805,7702.25
1806,7556.75
1807,7158.25
1808,7207.25
1809,7510.75
1810,7751.25
1811,7235.25
1812,7811.0
1813,8005.5
1814,8260.25
1815,8211.75
1816,7690.0
1817,7437.5
1818,6552.75
1819,5864.25
1820,6708.0
1821,6755.5
1822,6383.25
1823,6043.25
1824,5983.25
1825,6088.0
1826,6033.25
1827,6272.5
1828,6601.5
1829,6502.5
1830,5746.0
1831,4912.25
1832,5138.0
1833,5410.5
1834,6241.5
1835,7136.75
1836,7541.0
1837,8276.5
1838,8261.0
1839,8466.5
1840,8611.75
1841,7133.0
1842,7034.5
1843,5784.0
1844,6068.75
1845,6403.75
1846,6346.0
1847,6178.5
1848,5538.75
1849,5918.75
1850,6218.25
1851,6002.5
1852,6226.25
1853,6292.0
1854,5534.25
1855,3983.25
1856,4480.75
1857,5647.0
1858,6369.0
1859,6733.5
1860,6879.25
1861,7253.75
1862,7236.75
1863,7409.75
1864,7138.0
1865,5840.0
1866,5691.25
1867,4936.75
1868,5902.25
1869,5955.75
1870,5984.75
1871,6029.75
1872,5815.25
